Gender,Height,Weight
Female,151.9,53.0
Female,170.6,63.3
Female,158.3,57.7
Female,165.5,61.1
Female,179.4,77.2
Female,171.2,74.8
Female,173.1,80.4
Female,161.3,56.3
Female,155.4,48.6
Female,179.6,73.2
Female,165.6,62.5
Female,155.9,56.0
Female,157.7,64.7
Female,166.1,65.3
Female,157.0,50.8
Female,159.9,56.1
Female,163.5,60.4
Female,162.7,66.8
Female,177.3,75.9
Female,159.6,57.5
Female,182.9,80.5
Female,157.5,61.0
Female,167.1,63.3
Female,152.5,47.4
Female,163.8,66.3
Female,157.6,54.4
Female,164.0,62.4
Female,153.7,52.8
Female,155.5,58.2
Female,167.1,66.6
Female,154.1,52.5
Female,164.6,56.3
Female,160.0,59.4
Female,162.1,64.6
Female,158.2,60.4
Female,156.7,49.0
Female,164.6,64.7
Female,166.5,66.3
Female,155.8,57.8
Female,145.0,42.4
Female,143.4,43.8
Female,154.5,60.0
Female,156.1,62.3
Female,157.3,57.3
Female,169.3,69.8
Female,165.3,64.0
Female,161.3,72.8
Female,164.1,63.6
Female,155.0,60.9
Female,158.1,53.2
Female,165.3,63.9
Female,160.6,64.9
Female,160.6,59.5
Female,160.7,61.2
Female,167.8,63.0
Female,160.1,57.6
Female,159.1,55.2
Female,156.6,50.6
Female,161.1,57.4
Female,157.7,55.3
Female,172.7,73.1
Female,169.0,74.2
Female,158.9,53.9
Female,165.6,60.6
Female,165.7,55.9
Female,162.4,55.3
Female,162.1,67.8
Female,162.8,59.4
Female,151.5,52.9
Female,163.3,63.6
Female,168.0,65.2
Female,150.1,58.6
Female,162.5,63.8
Female,158.5,54.6
Female,166.3,64.4
Female,165.1,71.6
Female,157.0,55.2
Female,162.1,69.8
Female,163.2,60.8
Female,147.2,50.9
Female,148.8,47.5
Female,158.6,58.0
Female,155.5,54.1
Female,156.7,50.3
Female,171.2,72.5
Female,160.1,55.4
Female,162.4,61.6
Female,168.3,63.0
Female,154.9,51.6
Female,158.5,56.9
Female,167.0,72.7
Female,168.3,68.1
Female,167.5,74.2
Female,157.6,46.8
Female,156.3,57.8
Female,165.5,64.2
Female,165.8,61.9
Female,145.9,47.4
Female,164.0,58.9
Female,145.6,43.2
Female,157.1,50.1
Female,161.6,55.6
Female,163.8,68.2
Female,167.9,72.1
Female,156.6,51.2
Female,160.8,65.3
Female,154.5,61.7
Female,153.5,53.4
Female,149.5,41.2
Female,169.1,71.1
Female,168.5,71.8
Female,159.2,61.0
Female,160.3,56.6
Female,156.8,50.8
Female,156.5,50.4
Female,156.3,56.6
Female,163.2,59.1
Female,156.9,59.4
Female,164.7,67.6
Female,169.6,68.4
Female,170.7,80.0
Female,159.9,68.3
Female,163.3,55.9
Female,154.4,50.3
Female,154.0,59.4
Female,149.9,50.7
Female,160.8,60.9
Female,156.5,51.3
Female,155.4,52.6
Female,160.6,63.7
Female,157.4,54.4
Female,144.2,38.1
Female,159.5,52.9
Female,149.2,44.3
Female,155.5,50.6
Female,160.8,54.1
Female,170.0,68.8
Female,173.4,80.3
Female,149.0,45.5
Female,162.7,64.8
Female,163.8,64.3
Female,163.4,61.7
Female,169.0,73.5
Female,159.2,66.9
Female,163.4,61.3
Female,147.5,51.3
Female,149.7,47.8
Female,168.3,67.5
Female,166.8,59.6
Female,155.8,54.7
Female,164.1,66.8
Female,166.3,68.3
Female,160.1,58.6
Female,164.7,63.6
Female,160.5,65.6
Female,157.5,59.6
Female,164.5,63.1
Female,156.1,54.2
Female,165.8,65.9
Female,163.6,60.5
Female,159.0,54.0
Female,162.2,67.9
Female,165.9,68.2
Female,165.4,67.0
Female,163.8,71.3
Female,158.6,56.4
Female,171.2,70.0
Female,178.8,83.8
Female,157.0,53.6
Female,165.9,67.9
Female,173.2,65.7
Female,163.7,65.2
Female,161.5,59.4
Female,165.3,65.7
Female,155.3,53.2
Female,164.3,59.5
Female,166.8,71.7
Female,166.7,59.0
Female,159.5,58.9
Female,156.9,51.2
Female,161.2,57.7
Female,154.7,58.1
Female,159.9,60.2
Female,165.0,70.2
Female,174.0,70.6
Female,173.9,82.1
Female,167.9,80.0
Female,155.2,60.4
Female,158.8,58.3
Female,162.5,66.3
Female,166.4,68.2
Female,156.1,58.4
Female,160.8,58.4
Female,160.1,58.1
Female,169.3,65.9
Female,151.2,52.1
Female,149.8,45.7
Female,162.5,59.2
Female,156.6,47.3
Female,167.3,66.7
Female,178.9,74.0
Female,159.1,53.3
Female,159.9,59.0
Female,162.4,61.5
Female,171.2,71.6
Female,162.7,69.6
Female,154.6,50.8
Female,158.8,58.4
Female,161.5,59.0
Female,154.9,52.3
Female,160.5,60.3
Female,170.6,75.5
Female,154.5,53.2
Female,166.5,70.4
Female,174.2,75.2
Female,170.1,70.5
Female,150.6,56.5
Female,145.8,48.3
Female,160.8,55.3
Female,162.4,61.0
Female,168.6,73.6
Female,166.1,64.8
Female,156.1,49.5
Female,157.7,54.1
Female,154.7,59.7
Female,170.3,63.5
Female,148.5,41.0
Female,158.1,60.7
Female,154.2,54.7
Female,161.5,69.9
Female,158.0,51.2
Female,151.8,54.8
Female,156.5,56.1
Female,158.6,57.9
Female,153.0,59.7
Female,155.2,53.2
Female,162.1,66.3
Female,152.7,50.0
Female,157.9,53.4
Female,154.5,48.7
Female,154.5,50.0
Female,169.3,60.3
Female,162.5,67.8
Female,157.8,62.1
Female,164.1,61.1
Female,165.7,58.3
Female,160.0,62.4
Female,164.4,65.2
Female,157.5,56.4
Female,160.1,56.9
Female,156.8,48.6
Female,168.2,67.8
Female,165.0,70.4
Female,172.7,64.5
Female,161.5,60.8
Female,167.4,57.3
Female,156.4,57.9
Female,154.6,49.4
Female,156.1,52.0
Female,160.6,60.0
Female,172.6,73.6
Female,163.5,70.6
Female,140.6,40.1
Female,156.4,53.3
Female,170.4,72.9
Female,168.8,73.2
Female,165.2,58.1
Female,155.4,55.0
Female,167.5,71.2
Female,158.0,56.3
Female,170.0,70.3
Female,156.0,58.0
Female,160.0,62.0
Female,159.3,57.3
Female,157.9,54.1
Female,159.8,54.5
Female,158.6,62.8
Female,141.4,31.3
Female,154.8,56.6
Female,166.3,65.5
Female,154.7,61.1
Female,151.9,46.3
Female,163.7,68.7
Female,175.3,72.2
Female,169.3,71.1
Female,163.4,61.1
Female,162.0,69.2
Female,169.1,70.0
Female,166.5,75.7
Female,172.2,73.7
Female,173.5,68.3
Female,171.3,75.2
Female,156.1,46.2
Female,152.3,50.5
Female,159.5,48.8
Female,157.7,55.6
Female,147.0,50.2
Female,150.5,50.4
Female,154.6,52.1
Female,151.8,51.1
Female,161.8,60.9
Female,159.1,54.3
Female,165.4,64.2
Female,147.0,42.4
Female,177.6,73.7
Female,159.7,61.5
Female,151.5,49.6
Female,163.4,71.1
Female,159.4,65.7
Female,161.7,53.6
Female,177.4,77.8
Female,152.8,42.7
Female,158.2,59.9
Female,163.4,61.6
Female,158.8,58.6
Female,159.7,59.5
Female,158.5,57.6
Female,152.7,51.4
Female,157.7,56.1
Female,163.2,64.6
Female,168.5,59.5
Female,164.5,57.1
Female,163.6,64.5
Female,176.1,71.3
Female,157.1,57.6
Female,164.0,60.9
Female,169.7,75.3
Female,164.6,66.8
Female,161.9,61.5
Female,168.5,69.5
Female,168.3,64.7
Female,156.7,57.5
Female,164.3,56.6
Female,177.3,82.8
Female,155.4,54.0
Female,161.0,63.2
Female,168.7,60.9
Female,164.2,58.3
Female,160.8,57.3
Female,157.0,60.6
Female,170.3,81.5
Female,150.7,54.8
Female,155.5,51.8
Female,147.1,45.6
Female,161.1,58.7
Female,163.6,64.5
Female,165.7,65.3
Female,169.0,66.9
Female,167.0,66.0
Female,161.9,51.8
Female,156.4,53.5
Female,150.5,63.1
Female,156.1,53.1
Female,159.0,61.1
Female,174.6,69.7
Female,164.1,65.5
Female,153.9,45.4
Female,164.2,61.0
Female,158.6,60.2
Female,158.5,52.9
Female,164.6,67.3
Female,165.3,67.3
Female,157.7,58.3
Female,168.8,72.6
Female,158.9,57.0
Female,167.6,64.0
Female,154.7,52.9
Female,159.4,54.7
Female,161.9,64.6
Female,160.5,56.9
Female,157.9,59.5
Female,162.5,68.2
Female,156.1,53.9
Female,165.0,64.3
Female,157.8,54.0
Female,162.3,63.8
Female,165.7,68.1
Female,163.4,51.7
Female,165.2,63.6
Female,145.6,42.6
Female,160.6,57.6
Female,169.9,73.1
Female,162.5,60.5
Female,153.8,53.7
Female,165.8,62.6
Female,161.2,60.6
Female,165.2,68.1
Female,160.6,63.6
Female,166.8,68.6
Female,153.8,51.4
Female,153.9,51.1
Female,169.4,59.9
Female,160.5,58.9
Female,173.5,75.7
Female,161.5,61.6
Female,154.7,54.3
Female,155.7,53.7
Female,164.7,70.2
Female,160.7,63.1
Female,163.3,63.9
Female,159.0,69.7
Female,171.0,72.8
Female,162.7,62.3
Female,163.2,64.7
Female,153.7,56.1
Female,164.0,60.5
Female,167.7,68.5
Female,156.7,53.1
Female,161.7,67.7
Female,159.9,56.6
Female,173.4,70.6
Female,161.0,65.3
Female,158.7,62.8
Female,165.9,62.1
Female,166.1,66.7
Female,167.2,70.7
Female,168.5,67.0
Female,166.6,65.1
Female,163.4,62.5
Female,164.1,67.6
Female,165.5,63.5
Female,157.1,64.0
Female,163.6,63.5
Female,164.6,67.9
Female,169.4,78.7
Female,162.4,64.8
Female,164.2,61.3
Female,168.2,76.7
Female,154.8,53.8
Female,158.5,59.3
Female,160.0,55.5
Female,153.8,55.1
Female,159.5,65.7
Female,171.0,74.9
Female,150.9,56.2
Female,161.7,61.1
Female,167.2,77.4
Female,159.1,48.4
Female,162.9,59.2
Female,178.2,74.4
Female,173.4,78.0
Female,152.3,52.4
Female,148.4,43.7
Female,155.7,62.2
Female,161.4,60.5
Female,166.2,58.1
Female,156.2,58.7
Female,157.8,60.2
Female,161.1,54.5
Female,170.1,75.5
Female,163.8,65.0
Female,163.0,58.8
Female,170.2,75.5
Female,159.2,65.4
Female,165.8,72.8
Female,168.0,68.7
Female,163.3,55.0
Female,159.1,62.6
Female,160.2,67.6
Female,160.6,59.8
Female,164.6,68.7
Female,155.0,53.5
Female,164.4,64.2
Female,160.4,54.7
Female,160.4,62.9
Female,163.5,67.9
Female,160.6,61.5
Female,154.5,51.0
Female,153.5,53.6
Female,168.6,68.6
Female,171.8,74.0
Female,160.3,54.9
Female,171.5,79.4
Female,166.1,71.8
Female,149.9,51.6
Female,169.1,67.6
Female,170.5,66.5
Female,157.5,58.7
Female,165.4,58.5
Female,165.7,68.8
Female,156.5,62.0
Female,168.4,70.2
Female,159.0,52.2
Female,176.1,76.0
Female,160.6,52.6
Female,165.1,63.8
Female,154.1,58.3
Female,166.1,70.0
Female,160.3,69.6
Female,160.1,59.7
Female,163.8,64.6
Female,161.7,64.4
Female,157.8,56.5
Female,170.4,69.2
Female,164.0,66.4
Female,167.7,66.5
Female,162.1,57.0
Female,171.7,77.6
Female,169.0,74.5
Female,158.8,56.7
Female,175.4,79.3
Female,163.1,59.1
Female,165.3,70.1
Female,160.5,60.5
Female,159.7,64.8
Female,156.2,57.2
Female,158.8,59.9
Female,167.2,62.9
Female,159.3,57.4
Female,157.5,62.1
Female,163.0,59.3
Female,155.0,54.9
Female,159.4,61.4
Female,159.4,61.1
Female,166.5,68.1
Female,160.3,57.8
Female,161.9,61.8
Female,171.4,77.4
Female,151.8,43.3
Female,162.6,63.0
Female,162.4,59.4
Female,173.4,78.7
Female,153.1,41.7
Female,160.6,49.5
Female,166.0,73.2
Female,157.7,60.2
Female,167.6,75.7
Female,161.5,64.7
Female,148.9,47.9
Female,158.4,67.0
Female,157.6,61.5
Female,165.4,74.1
Female,162.0,57.1
Female,156.5,57.0
Female,160.4,61.1
Female,155.9,63.2
Female,158.5,60.3
Female,160.3,58.0
Female,165.8,66.0
Female,172.3,81.8
Female,154.7,53.1
Female,157.5,55.7
Female,172.7,72.8
Female,163.6,72.6
Female,164.4,66.2
Female,155.4,54.0
Female,175.6,78.8
Female,151.8,48.2
Female,162.3,60.5
Female,161.5,56.6
Female,168.9,74.5
Female,163.6,67.3
Female,171.6,70.1
Female,161.3,69.4
Female,158.0,61.0
Female,165.9,63.1
Female,169.6,69.4
Female,162.9,65.5
Female,169.0,70.7
Female,162.0,62.3
Female,168.1,66.3
Female,165.2,66.1
Female,148.3,52.1
Female,159.4,65.2
Female,155.0,55.6
Female,153.4,48.4
Female,165.7,61.5
Female,168.2,64.8
Female,161.0,59.1
Female,167.4,62.1
Female,157.7,51.1
Female,162.4,66.6
Female,149.3,41.2
Female,166.6,69.3
Female,168.4,63.5
Female,166.2,64.7
Female,173.0,70.5
Female,171.2,73.2
Female,173.5,76.6
Female,174.8,85.6
Female,163.0,63.3
Female,169.1,65.3
Female,173.2,78.2
Female,172.5,74.6
Female,176.2,80.6
Female,164.0,66.4
Female,165.1,56.2
Female,154.3,58.9
Female,169.3,73.0
Female,166.2,64.6
Female,165.2,67.5
Female,168.3,75.1
Female,165.9,60.6
Female,162.0,53.3
Female,169.2,67.5
Female,164.4,66.6
Female,154.1,51.5
Female,162.0,63.7
Female,154.6,53.4
Female,164.7,63.9
Female,167.1,68.7
Female,159.1,57.8
Female,161.0,51.9
Female,158.9,54.7
Female,179.5,73.6
Female,159.3,54.2
Female,171.2,76.0
Female,151.3,50.3
Female,161.8,59.1
Female,161.9,63.7
Female,168.2,64.9
Female,156.2,61.3
Female,159.5,61.5
Female,157.3,50.2
Female,168.2,62.2
Female,162.0,60.9
Female,160.3,62.0
Female,162.3,65.5
Female,169.8,69.4
Female,167.8,68.5
Female,163.2,73.8
Female,156.2,54.1
Female,169.7,75.0
Female,152.7,55.5
Female,165.5,61.1
Female,158.6,61.7
Female,155.9,52.2
Female,161.6,62.6
Female,154.4,46.8
Female,163.9,73.7
Female,166.6,65.8
Female,171.5,76.8
Female,157.1,65.7
Female,146.4,44.8
Female,168.1,71.7
Female,166.9,79.3
Female,149.0,41.3
Female,168.2,79.4
Female,149.9,46.5
Female,172.6,66.8
Female,173.4,75.2
Female,162.9,68.3
Female,165.2,64.0
Female,152.9,49.7
Female,155.2,56.1
Female,175.6,76.6
Female,169.5,69.4
Female,156.7,58.9
Female,168.1,78.0
Female,142.4,42.9
Female,172.6,79.5
Female,160.9,63.2
Female,156.1,45.7
Female,174.0,80.2
Female,156.1,55.7
Female,173.9,78.3
Female,166.1,66.7
Female,142.5,36.5
Female,171.4,79.8
Female,162.3,66.1
Female,164.6,62.8
Female,155.5,59.2
Female,161.5,63.1
Female,148.6,46.3
Female,173.1,71.7
Female,161.9,67.5
Female,168.7,67.4
Female,151.3,59.0
Female,162.7,62.5
Female,157.0,68.8
Female,172.1,69.9
Female,151.3,60.3
Female,159.2,56.3
Female,167.5,64.8
Female,154.4,60.4
Female,171.2,72.0
Female,159.5,51.9
Female,161.0,58.1
Female,171.1,74.2
Female,158.9,58.5
Female,160.2,64.1
Female,158.1,53.9
Female,154.1,54.9
Female,157.8,53.2
Female,153.7,53.4
Female,157.9,59.7
Female,163.8,64.4
Female,165.8,67.2
Female,169.6,69.1
Female,152.1,49.3
Female,168.2,76.7
Female,172.5,68.4
Female,150.1,45.8
Female,175.6,74.8
Female,169.7,63.4
Female,162.9,65.8
Female,160.7,62.3
Female,159.0,62.6
Female,164.4,71.7
Female,161.1,63.6
Female,161.0,53.6
Female,163.3,54.5
Female,153.1,48.1
Female,164.9,55.6
Female,169.0,64.9
Female,163.4,63.6
Female,166.0,67.5
Female,158.1,60.5
Female,154.0,58.3
Female,163.8,61.3
Female,168.7,68.5
Female,175.2,75.8
Female,157.4,53.4
Female,157.9,53.8
Female,156.0,63.5
Female,164.5,56.5
Female,162.2,63.5
Female,168.3,72.8
Female,164.1,68.5
Female,163.6,61.8
Female,172.3,69.5
Female,161.9,65.7
Female,176.0,76.3
Female,171.8,66.2
Female,153.8,50.1
Female,152.5,53.3
Female,151.5,48.7
Female,173.6,79.4
Female,166.8,72.0
Female,173.1,74.8
Female,171.5,68.8
Female,161.2,57.5
Female,161.9,57.3
Female,170.4,72.8
Female,159.2,57.5
Female,170.8,69.6
Female,159.5,57.2
Female,157.8,62.3
Female,146.8,48.9
Female,161.1,55.0
Female,158.5,62.4
Female,157.6,57.6
Female,162.0,68.0
Female,174.5,75.7
Female,165.3,67.5
Female,156.4,52.9
Female,156.8,55.2
Female,163.9,66.7
Female,154.4,49.8
Female,165.7,63.7
Female,160.7,61.6
Female,165.2,64.8
Female,162.0,63.2
Female,159.8,59.7
Female,160.7,67.6
Female,163.6,62.1
Female,165.5,62.5
Female,163.2,62.8
Female,157.2,53.4
Female,159.4,55.6
Female,172.0,66.0
Female,168.4,76.3
Female,148.8,49.5
Female,156.6,58.5
Female,148.5,46.7
Female,165.0,65.7
Female,147.2,41.5
Female,173.0,70.2
Female,152.8,48.6
Female,166.7,70.7
Female,162.1,63.0
Female,171.6,68.4
Female,171.3,76.4
Female,165.0,57.1
Female,157.9,59.5
Female,164.1,76.6
Female,165.4,64.9
Female,163.3,72.0
Female,159.2,56.4
Female,162.5,50.2
Female,164.9,58.6
Female,169.4,71.6
Female,172.8,73.8
Female,159.8,62.2
Female,161.7,55.4
Female,148.3,43.8
Female,158.1,51.4
Female,170.9,70.6
Female,157.3,61.1
Female,156.6,61.0
Female,160.4,59.2
Female,166.8,66.5
Female,157.0,58.8
Female,156.6,54.7
Female,166.9,66.1
Female,150.5,53.3
Female,163.9,60.5
Female,162.3,76.7
Female,154.0,59.1
Female,167.5,71.3
Female,150.6,39.4
Female,169.7,69.0
Female,162.0,55.4
Female,166.8,62.2
Female,171.2,66.3
Female,164.5,68.3
Female,168.5,67.6
Female,161.8,54.9
Female,156.8,64.1
Female,158.4,58.4
Female,168.6,56.4
Female,156.5,63.7
Female,172.6,64.8
Female,164.4,66.3
Female,163.8,64.9
Female,159.5,59.0
Female,175.9,76.3
Female,154.8,52.1
Female,167.1,76.1
Female,178.0,75.2
Female,163.6,64.3
Female,158.2,58.7
Female,166.0,74.4
Female,167.3,59.8
Female,154.1,54.1
Female,163.5,60.4
Female,172.9,68.5
Female,162.5,64.2
Female,162.8,64.3
Female,164.5,67.7
Female,160.4,54.1
Female,154.8,61.5
Female,156.7,55.7
Female,167.0,63.4
Female,174.4,76.4
Female,156.7,57.2
Female,163.5,61.5
Female,153.5,49.8
Female,166.6,70.8
Female,159.5,49.5
Female,155.2,52.1
Female,165.2,71.1
Female,146.0,39.7
Female,151.2,55.8
Female,158.0,54.4
Female,152.4,51.7
Female,157.5,55.0
Female,159.0,54.2
Female,174.3,73.2
Female,154.6,63.9
Female,157.9,58.5
Female,150.3,48.4
Female,155.8,55.3
Female,174.3,81.3
Female,164.7,58.2
Female,160.1,55.2
Female,152.0,58.0
Female,157.4,60.5
Female,155.6,46.7
Female,156.8,57.7
Female,159.1,53.8
Female,166.3,65.6
Female,158.0,52.1
Female,152.4,43.9
Female,166.5,71.9
Female,163.2,65.8
Female,162.8,63.7
Female,158.8,64.7
Female,159.1,64.8
Female,169.3,66.0
Female,173.0,74.1
Female,157.5,62.1
Female,166.6,68.5
Female,161.5,63.8
Female,166.5,64.1
Female,144.2,40.3
Female,147.4,41.9
Female,174.2,77.6
Female,161.8,69.4
Female,160.5,63.1
Female,171.8,74.8
Female,169.0,72.6
Female,158.1,62.0
Female,153.9,44.4
Female,160.9,61.8
Female,170.3,72.9
Female,171.5,77.3
Female,166.8,72.3
Female,159.1,64.8
Female,161.3,62.2
Female,167.3,71.0
Female,164.7,65.7
Female,153.1,49.9
Female,180.2,79.8
Female,151.5,48.7
Female,158.0,62.3
Female,168.4,66.9
Female,166.8,67.3
Female,149.5,44.7
Female,161.8,60.3
Female,160.4,59.3
Female,153.9,48.5
Female,159.6,50.6
Female,159.3,54.3
Female,158.0,55.8
Female,162.2,56.9
Female,154.9,56.7
Female,169.4,61.6
Female,153.2,61.1
Female,158.9,58.7
Female,160.0,63.2
Female,156.0,53.6
Female,162.6,55.3
Female,157.7,49.6
Female,165.7,67.8
Female,172.8,73.4
Female,166.6,61.8
Female,165.5,63.5
Female,161.8,65.4
Female,165.0,61.1
Female,159.0,60.2
Female,167.8,73.9
Female,154.1,55.2
Female,164.7,67.9
Female,158.3,59.9
Female,161.4,66.7
Female,155.2,57.7
Female,163.0,57.7
Female,168.3,69.7
Female,145.3,45.1
Female,160.8,59.4
Female,149.8,48.1
Female,163.6,69.0
Female,168.6,69.3
Female,163.9,59.3
Female,169.2,70.0
Female,164.5,68.9
Female,151.8,60.5
Female,160.9,70.8
Female,162.4,66.6
Female,165.8,73.2
Female,168.6,67.2
Female,164.7,61.2
Female,169.9,68.7
Female,167.4,68.3
Female,161.9,60.6
Female,158.7,62.4
Female,167.8,64.1
Female,158.4,61.6
Female,161.1,61.1
Female,163.9,59.5
Female,163.2,63.2
Female,161.2,56.3
Female,164.5,66.8
Female,162.3,68.1
Female,155.1,50.7
Female,160.5,53.1
Female,163.1,62.4
Female,156.2,46.6
Female,162.5,64.6
Female,155.6,59.6
Female,166.8,62.1
Female,162.9,61.2
Female,172.0,66.9
Female,143.8,40.6
Female,147.9,44.8
Female,152.5,57.0
Female,151.1,57.0
Female,166.5,60.5
Female,160.2,59.5
Female,159.7,54.5
Female,166.3,62.7
Female,171.0,67.6
Female,153.4,55.4
Female,159.5,66.2
Female,163.8,63.5
Female,162.0,56.5
Female,161.0,62.6
Female,159.5,56.0
Female,159.8,58.9
Female,160.3,54.6
Female,155.9,59.3
Female,165.2,64.6
Female,154.0,55.3
Female,162.3,57.6
Female,165.6,68.3
Female,172.6,73.7
Female,158.2,58.2
Female,169.6,57.3
Female,165.7,58.6
Female,164.6,66.2
Female,155.7,55.6
Female,163.9,67.2
Female,157.5,53.1
Female,156.9,54.4
Female,163.2,64.1
Female,158.3,62.4
Female,149.9,48.9
Female,165.8,67.9
Female,161.8,57.9
Female,169.9,63.7
Female,150.3,50.8
Female,150.2,51.5
Female,154.9,49.9
Female,167.1,60.9
Female,168.7,71.1
Female,146.2,43.6
Female,157.2,52.0
Female,165.6,65.1
Female,175.7,74.4
Female,162.6,69.9
Female,162.5,57.8
Female,168.3,64.4
Female,165.5,65.3
Female,157.3,56.6
Female,169.7,76.5
Female,159.8,62.3
Female,158.4,61.2
Female,169.8,68.7
Female,162.3,56.6
Female,169.8,75.0
Female,168.9,65.4
Female,149.1,46.3
Female,160.5,62.6
Female,165.5,55.7
Female,160.2,56.5
Female,157.7,60.7
Female,164.1,58.7
Female,160.8,72.5
Female,162.8,64.5
Female,158.0,59.2
Female,155.4,47.0
Female,170.8,64.8
Female,181.5,79.4
Female,153.8,49.1
Female,159.0,56.7
Female,157.2,49.0
Female,158.3,56.1
Female,162.7,52.8
Female,152.9,58.0
Female,173.3,73.2
Female,166.2,61.1
Female,166.7,67.4
Female,151.2,48.4
Female,165.1,58.9
Female,167.3,72.5
Female,150.6,49.2
Female,167.8,64.7
Female,165.6,69.2
Female,166.9,63.8
Female,159.0,60.7
Female,168.7,73.5
Female,165.4,59.9
Female,166.1,58.7
Female,170.6,72.3
Female,163.2,67.3
Female,163.0,64.6
Female,155.2,54.6
Female,173.3,71.8
Female,161.1,57.1
Female,167.3,72.5
Female,165.1,70.8
Female,156.7,54.7
Female,176.4,77.2
Female,166.2,69.8
Female,164.7,64.8
Female,164.8,69.7
Female,157.0,65.6
Female,162.4,56.8
Female,162.4,63.9
Female,154.2,52.9
Female,162.5,71.0
Female,174.3,70.9
Female,155.7,62.6
Female,154.7,51.3
Female,162.9,64.0
Female,173.3,66.0
Female,170.2,73.5
Female,178.5,71.8
Female,154.5,59.6
Female,159.6,65.0
Female,171.9,80.5
Female,155.6,55.7
Female,167.8,70.9
Female,176.1,76.0
Female,153.9,57.8
Female,156.6,64.2
Female,161.9,63.4
Female,158.1,49.1
Female,165.6,65.2
Female,166.4,68.7
Female,165.7,65.7
Female,167.4,74.9
Female,141.9,47.1
Female,149.4,42.2
Female,161.8,64.6
Female,159.6,65.9
Female,164.8,65.0
Female,161.0,50.1
Female,163.2,65.0
Female,161.4,62.4
Female,168.2,69.6
Female,153.4,59.3
Female,176.9,72.5
Female,170.9,73.3
Female,159.0,60.0
Female,164.7,61.9
Female,157.3,51.6
Female,162.8,66.6
Female,155.3,53.9
Female,164.1,63.9
Female,163.5,64.0
Female,167.8,71.9
Female,152.0,45.2
Female,162.6,61.5
Female,162.8,60.9
Female,156.9,55.5
Female,162.7,63.2
Female,167.5,69.0
Female,160.3,55.4
Female,174.8,76.2
Female,178.5,84.8
Female,158.3,65.7
Female,151.9,50.8
Female,160.0,55.6
Female,157.4,50.1
Female,163.0,62.1
Female,153.7,56.6
Female,162.9,60.3
Female,161.9,63.5
Female,168.1,69.7
Female,172.1,69.3
Female,172.3,72.7
Female,147.6,43.7
Female,156.3,52.3
Female,159.8,68.6
Female,160.3,62.7
Female,162.7,57.7
Female,158.5,65.0
Female,163.4,65.3
Female,167.3,75.5
Female,169.2,64.0
Female,157.5,55.9
Female,156.1,62.2
Female,154.5,51.5
Female,153.9,49.6
Female,152.7,54.0
Female,144.4,44.2
Female,155.7,58.2
Female,151.7,49.9
Female,176.8,78.7
Female,170.0,61.7
Female,149.0,43.8
Female,154.2,53.2
Female,157.1,57.8
Female,169.9,73.9
Female,155.0,59.7
Female,159.9,61.1
Female,168.6,71.5
Female,166.8,72.5
Female,154.1,45.6
Female,160.4,54.9
Female,166.7,74.6
Female,149.8,41.6
Female,161.4,59.6
Female,169.3,68.7
Female,165.3,63.5
Female,152.1,53.7
Female,157.6,58.4
Female,174.5,78.5
Female,170.8,78.3
Female,158.8,57.7
Female,154.4,57.1
Female,149.1,54.2
Female,164.7,62.5
Female,179.2,89.0
Female,168.3,63.7
Female,159.4,61.1
Female,153.5,53.7
Female,164.7,64.9
Female,156.5,64.4
Female,164.8,67.8
Female,160.7,67.6
Female,163.7,55.6
Female,156.9,67.1
Female,152.7,49.0
Female,150.7,41.8
Female,170.0,61.2
Female,160.1,64.0
Female,166.5,67.7
Female,160.1,65.0
Female,160.9,61.6
Female,165.7,69.6
Female,153.3,58.0
Female,173.1,72.7
Female,164.4,64.4
Female,166.1,64.2
Female,159.9,59.5
Female,170.5,73.3
Female,155.6,45.9
Female,165.3,60.5
Female,165.8,58.6
Female,165.1,62.5
Female,164.7,70.0
Female,152.9,53.5
Female,176.9,71.2
Female,146.5,57.1
Female,156.4,58.3
Female,146.2,47.7
Female,167.1,65.2
Female,159.9,54.7
Female,175.4,75.5
Female,162.6,66.6
Female,151.1,58.5
Female,163.2,68.7
Female,167.1,72.3
Female,158.0,55.6
Female,159.6,55.8
Female,154.1,51.1
Female,154.4,52.1
Female,152.8,52.7
Female,149.0,43.4
Female,163.3,67.2
Female,154.3,51.4
Female,168.1,68.6
Female,166.8,65.4
Female,156.3,58.9
Female,161.0,68.3
Female,157.3,56.8
Female,162.7,61.6
Female,164.0,67.3
Female,161.3,61.2
Female,159.2,50.4
Female,159.5,56.4
Female,159.1,56.2
Female,151.0,50.7
Female,163.8,57.9
Female,154.2,59.0
Female,161.8,61.6
Female,151.9,46.6
Female,161.4,58.9
Female,173.9,77.2
Female,169.3,72.4
Female,169.5,66.6
Female,165.5,62.0
Female,176.5,80.7
Female,160.1,59.4
Female,154.1,52.1
Female,150.1,46.9
Female,152.4,51.9
Female,159.5,54.1
Female,156.3,55.7
Female,171.4,74.6
Female,164.6,63.7
Female,158.6,55.1
Female,169.0,68.0
Female,158.0,50.4
Female,165.9,61.9
Female,172.3,70.9
Female,162.0,75.3
Female,155.8,48.7
Female,168.4,62.8
Female,162.9,60.9
Female,160.3,53.0
Female,147.9,46.2
Female,160.0,54.5
Female,150.7,50.0
Female,160.1,57.5
Female,161.3,59.2
Female,157.7,61.9
Female,160.5,60.0
