시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
서울특별시,동작구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-820-1376,2022-06-09,3190000,서울특별시 동작구
서울특별시,동작구,규격봉투,기타,생활쓰레기,가정용(음식물),100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-820-1376,2022-06-09,3190000,서울특별시 동작구
서울특별시,동작구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,800,0,2000,0,0,4000,0,0,청소행정과,02-820-1376,2022-06-09,3190000,서울특별시 동작구
서울특별시,동작구,규격봉투,매립용,생활쓰레기,가정용(공사장생활폐기물),0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-820-1376,2022-06-09,3190000,서울특별시 동작구
경상남도,사천시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,0,130,250,500,0,1200,0,0,0,0,0,환경사업소,055-831-5600,2022-05-31,5340000,경상남도 사천시
경상남도,사천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,130,250,500,0,0,0,0,0,0,0,환경사업소,055-831-5600,2022-05-31,5340000,경상남도 사천시
경상남도,사천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,환경사업소,055-831-5600,2022-05-31,5340000,경상남도 사천시
대전광역시,유성구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,청소행정과,042-611-2946,2022-06-15,3670000,대전광역시 유성구
충청북도,충주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,140,250,470,0,1150,0,1730,2300,0,0,충청북도 충주시 자원순환과,043-850-6914,2022-05-31,4390000,충청북도 충주시
충청북도,충주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,충청북도 충주시 자원순환과,043-850-6914,2022-05-31,4390000,충청북도 충주시
충청북도,충주시,규격봉투,소각용,음식물쓰레기,가정용,60,0,90,0,100,140,250,470,0,0,0,0,0,0,0,충청북도 충주시 자원순환과,043-850-6923,2022-05-31,4390000,충청북도 충주시
충청남도,공주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,480,790,0,1170,0,0,0,자원순환과,041-840-8654,2022-11-22,4500000,충청남도 공주시
경상남도,함안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1000,0,1500,0,0,0,환경과,055-580-2414,2022-11-10,5400000,경상남도 함안군
경상남도,함안군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,055-580-2414,2022-11-10,5400000,경상남도 함안군
경상남도,진주시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,청소과,055-749-8705,2022-12-27,5310000,경상남도 진주시
전라북도,고창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,990,0,1470,0,0,0,환경위생과,063-560-2917,2022-12-28,4780000,전라북도 고창군
전라북도,고창군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,0,0,0,0,0,0,환경위생과,063-560-2917,2022-12-28,4780000,전라북도 고창군
전라북도,고창군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,환경위생과,063-560-2917,2022-12-28,4780000,전라북도 고창군
강원도,화천군,규격봉투,매립용,생활쓰레기,가정용,0,0,50,0,60,70,120,230,350,560,0,0,1110,0,0,환경과,033-440-2336,2022-12-02,4310000,강원도 화천군
충청남도,홍성군,규격봉투,기타,생활쓰레기,기타,20,0,40,0,60,100,200,400,600,1000,0,0,2000,0,0,환경과,041-630-1329,2022-07-28,4600000,충청남도 홍성군
전라남도,순천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,150,290,580,0,1380,0,0,2760,0,0,청소자원과,061-749-6403,2022-07-22,4820000,전라남도 순천시
충청남도,부여군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,1000,0,1500,0,0,0,환경과,041-830-2306,2022-07-19,4570000,충청남도 부여군
충청남도,부여군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,0,0,0,0,0,0,환경과,041-830-2306,2022-07-19,4570000,충청남도 부여군
충청남도,부여군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,환경과,041-830-2306,2022-07-19,4570000,충청남도 부여군
경상북도,경주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,350,520,850,0,1340,0,0,0,경상북도 경주시청 자원순환과,054-779-6693,2022-07-15,5050000,경상북도 경주시
충청남도,서천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,150,300,450,0,0,0,0,0,0,환경보호과,041-950-4395,2022-06-15,4580000,충청남도 서천군
충청남도,서천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,150,300,450,750,0,1200,0,0,0,환경보호과,041-950-4395,2022-06-15,4580000,충청남도 서천군
울산광역시,남구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0,환경관리과,052-226-5774,2022-06-14,3700000,울산광역시 남구
울산광역시,남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1490,0,2220,0,0,0,환경관리과,052-226-5774,2022-06-14,3700000,울산광역시 남구
경기도,가평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,500,0,1250,0,1870,0,0,0,자원순환과,031-580-2551,2022-11-28,4160000,경기도 가평군
경기도,가평군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,250,500,0,1250,0,1870,0,0,0,자원순환과,031-580-2551,2022-11-28,4160000,경기도 가평군
경기도,가평군,규격봉투,기타,음식물쓰레기,가정용,30,0,50,0,70,120,250,500,0,0,0,0,0,0,0,자원순환과,031-580-2551,2022-11-28,4160000,경기도 가평군
경기도,가평군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,500,0,0,0,0,0,0,0,자원순환과,031-580-2551,2022-11-28,4160000,경기도 가평군
경기도,가평군,특수규격마대,기타,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,자원순환과,031-580-2551,2022-11-28,4160000,경기도 가평군
강원도,고성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,260,500,0,1220,0,0,2410,0,0,환경과,033-680-3982,2022-12-01,4340000,강원도 고성군
강원도,고성군,규격봉투,소각용,음식물쓰레기,가정용,0,0,60,0,80,120,0,0,0,0,0,0,0,0,0,환경과,033-680-3982,2022-12-01,4340000,강원도 고성군
강원도,고성군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,환경과,033-680-3982,2022-12-01,4340000,강원도 고성군
부산광역시,사상구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소행정과,051-310-4335,2022-11-24,3390000,부산광역시 사상구
부산광역시,사상구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,0,0,0,0,0,0,0,청소행정과,051-310-4335,2022-11-24,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1460,2370,0,3530,4690,0,0,청소행정과,051-310-4335,2022-11-24,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,2000,3300,0,0,0,0,0,청소행정과,051-310-4335,2022-11-24,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,청소행정과,051-310-4335,2022-11-24,3390000,부산광역시 사상구
부산광역시,금정구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-519-4434,2022-11-24,3350000,부산광역시 금정구
부산광역시,금정구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-519-4434,2022-11-24,3350000,부산광역시 금정구
부산광역시,금정구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-519-4434,2022-11-24,3350000,부산광역시 금정구
부산광역시,금정구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-519-4434,2022-11-24,3350000,부산광역시 금정구
충청북도,음성군,규격봉투,소각용,음식물쓰레기,가정용,80,0,0,0,130,190,340,640,0,0,0,0,0,0,0,청소위생과,043-871-3823,2022-11-15,4470000,충청북도 음성군
충청북도,진천군,규격봉투,소각용,생활쓰레기,가정용,0,0,90,0,0,190,340,640,0,1580,0,2310,0,0,0,식산업자원과,043-539-3463,2023-02-02,4450000,충청북도 진천군
충청북도,진천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,식산업자원과,043-539-3463,2023-02-02,4450000,충청북도 진천군
경기도,이천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,640,0,1580,0,2360,0,0,0,자원관리과,031-644-2592,2023-02-03,4070000,경기도 이천시
경기도,이천시,규격봉투,매립용,음식물쓰레기,가정용,50,0,0,0,110,180,350,700,0,1750,0,0,0,0,0,자원관리과,031-644-2592,2023-02-03,4070000,경기도 이천시
강원도,춘천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,80,140,230,470,0,1140,0,1710,0,0,0,자원순환과,033-250-3127,2023-01-20,4180000,강원도 춘천시
강원도,춘천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,140,230,470,0,0,0,0,0,0,0,자원순환과,033-250-3127,2023-01-20,4180000,강원도 춘천시
강원도,춘천시,규격봉투,매립용,음식물쓰레기,가정용,40,0,50,0,80,140,230,470,0,0,0,0,0,0,0,자원순환과,033-250-3127,2023-01-20,4180000,강원도 춘천시
강원도,춘천시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,470,0,0,0,0,0,0,0,자원순환과,033-250-3127,2023-01-20,4180000,강원도 춘천시
서울특별시,광진구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7632,2023-01-25,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7632,2023-01-25,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,2000,0,0,0,청소과,02-450-7632,2023-01-25,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,2000,0,0,0,청소과,02-450-7632,2023-01-25,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,12000,0,청소과,02-450-7632,2023-01-25,3040000,서울특별시 광진구
서울특별시,광진구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,청소과,02-450-7632,2023-01-25,3040000,서울특별시 광진구
경기도,김포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,180,360,720,0,1800,0,2700,0,0,0,자원순환과,031-980-2765,2023-01-20,4090000,경기도 김포시
경기도,김포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,180,360,720,0,1800,0,2700,0,0,0,자원순환과,031-980-2765,2023-01-20,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,음식물쓰레기,가정용,0,70,0,0,140,240,490,990,0,0,0,0,0,0,0,자원순환과,031-980-2765,2023-01-20,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2400,0,3600,0,0,0,자원순환과,031-980-2765,2023-01-20,4090000,경기도 김포시
경기도,김포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,2500,0,0,0,0,0,자원순환과,031-980-2765,2023-01-20,4090000,경기도 김포시
인천광역시,서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,0,0,0,자원순환과,032-560-4552,2023-01-20,3560000,인천광역시 서구
인천광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,1540,0,0,0,0,0,자원순환과,032-560-4552,2023-01-20,3560000,인천광역시 서구
인천광역시,서구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1870,0,3710,0,0,0,7660,자원순환과,032-560-4552,2023-01-20,3560000,인천광역시 서구
인천광역시,서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,자원순환과,032-560-4552,2023-01-20,3560000,인천광역시 서구
인천광역시,서구,김장용봉투,기타,음식물쓰레기,가정용,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,자원순환과,032-560-4412,2023-01-20,3560000,인천광역시 서구
인천광역시,서구,규격봉투,기타,음식물쓰레기,가정용,60,0,120,0,180,300,600,0,0,0,0,0,0,0,0,자원순환과,032-560-4412,2023-01-20,3560000,인천광역시 서구
강원도,강릉시,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,270,520,0,0,0,0,0,0,0,자원순환과,033-640-4525,2023-01-10,4200000,강원도 강릉시
인천광역시,옹진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,160,310,620,0,1540,0,0,3070,0,0,환경녹지과,032-899-2624,2021-11-16,3580000,인천광역시 옹진군
인천광역시,옹진군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,190,300,630,1260,0,0,0,0,0,0,0,환경녹지과,032-899-2624,2021-11-16,3580000,인천광역시 옹진군
인천광역시,연수구청,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2780,0,0,0,연수구청 자원순환과,032-749-7857,2021-10-25,3520000,인천광역시 연수구
인천광역시,연수구청,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,연수구청 자원순환과,032-749-7857,2021-10-25,3520000,인천광역시 연수구
인천광역시,연수구청,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2010,0,3980,0,0,0,8250,연수구청 자원순환과,032-749-7857,2021-10-25,3520000,인천광역시 연수구
충청북도,제천시,규격봉투,매립용,음식물쓰레기,가정용,40,0,0,0,70,100,200,0,0,0,0,0,0,0,0,자원순환과,043-641-6422,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,300,0,700,0,1050,0,0,0,자원순환과,043-641-6422,2022-10-18,4400000,충청북도 제천시
충청북도,제천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,200,300,0,700,0,0,0,0,0,자원순환과,043-641-6422,2022-10-18,4400000,충청북도 제천시
경상남도,함양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,980,0,0,0,0,0,환경위생과,055-960-6130,2022-10-19,5460000,경상남도 함양군
경상남도,함양군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,환경위생과,055-960-6130,2022-10-19,5460000,경상남도 함양군
부산광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-600-4434,2022-10-24,3250000,부산광역시 중구
부산광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-600-4434,2022-10-24,3250000,부산광역시 중구
경상남도,창녕군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,160,0,0,780,0,1150,0,0,0,환경위생과,055-530-1625,2022-01-10,5410000,경상남도 창녕군
경상남도,창녕군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,270,0,770,0,0,1290,0,0,0,환경위생과,055-530-1625,2022-01-10,5410000,경상남도 창녕군
경상남도,창녕군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,320,470,0,0,0,0,0,0,환경위생과,055-530-1625,2022-01-10,5410000,경상남도 창녕군
경상남도,고성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,600,1000,0,0,2000,0,0,환경과,055-670-2413,2021-12-29,5420000,경상남도 고성군
강원도,횡성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,1500,0,0,0,청정환경사업소,033-340-5935,2021-12-22,4260000,강원도 횡성군
강원도,횡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,600,980,0,1500,0,0,0,청정환경사업소,033-340-5935,2021-12-22,4260000,강원도 횡성군
강원도,횡성군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,청정환경사업소,033-340-5935,2021-12-22,4260000,강원도 횡성군
강원도,화천군,규격봉투,소각용,생활쓰레기,가정용,0,0,50,0,60,70,120,230,0,0,0,0,0,0,0,환경과,033-440-2336,2022-12-02,4310000,강원도 화천군
강원도,화천군,규격봉투,소각용,생활쓰레기,가정용,0,0,50,0,60,70,120,230,350,560,0,0,1110,0,0,환경과,033-440-2336,2022-12-02,4310000,강원도 화천군
강원도,영월군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,70,110,180,350,0,900,0,1350,0,0,0,강원도 영월군청,033-370-2335,2022-11-22,4270000,강원도 영월군
강원도,영월군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,110,180,350,0,900,0,1350,0,0,0,강원도 영월군청,033-370-2335,2022-11-22,4270000,강원도 영월군
강원도,영월군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,180,350,0,0,0,0,0,0,0,강원도 영월군청,033-370-2335,2022-11-22,4270000,강원도 영월군
경기도,의왕시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,190,350,680,0,1700,0,2630,0,0,0,경기도 의왕시청 자원관리과,031-345-2844,2023-03-09,4030000,경기도 의왕시
경기도,의왕시,규격봉투,소각용,음식물쓰레기,가정용,40,0,80,0,120,200,400,800,0,0,0,0,0,0,0,경기도 의왕시청 자원관리과,031-345-2844,2023-03-09,4030000,경기도 의왕시
경기도,의왕시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,350,680,0,0,0,0,0,0,0,경기도 의왕시청 자원관리과,031-345-2844,2023-03-09,4030000,경기도 의왕시
경기도,의왕시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,경기도 의왕시청 자원관리과,031-345-2844,2023-03-09,4030000,경기도 의왕시
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,0,0,0,0,청소행정과,032-450-5463,2023-03-09,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,0,0,0,0,청소행정과,032-450-5463,2023-03-09,3550000,인천광역시 계양구
인천광역시,계양구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,390,750,0,0,0,0,0,0,0,청소행정과,032-450-5463,2023-03-09,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,청소행정과,032-450-5454,2023-03-09,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070,청소행정과,032-450-5463,2023-03-09,3550000,인천광역시 계양구
서울특별시,강서구,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,90,130,250,490,740,1250,0,1880,0,0,0,서울특별시 강서구 자원순환과,02-2600-4057,2023-03-06,3150000,서울특별시 강서구
서울특별시,강서구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,서울특별시 강서구 자원순환과,02-2600-4057,2023-03-06,3150000,서울특별시 강서구
서울특별시,강서구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,2000,0,0,0,0,0,0,0,서울특별시 강서구 자원순환과,02-2600-4057,2023-03-06,3150000,서울특별시 강서구
서울특별시,강서구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,서울특별시 강서구 자원순환과,02-2600-4057,2023-03-06,3150000,서울특별시 강서구
서울특별시,강서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,서울특별시 강서구 자원순환과,02-2600-4057,2023-03-06,3150000,서울특별시 강서구
광주광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,청소행정과,062-360-7969,2023-03-09,3600000,광주광역시 서구
전라남도,광양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,260,530,0,1300,0,0,0,0,0,자원순환과,061-797-2794,2023-02-28,4840000,전라남도 광양시
경기도,의정부시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,390,780,0,2100,0,3900,0,0,0,자원순환과,031-828-2823,2023-03-02,3820000,경기도 의정부시
경기도,의정부시,규격봉투,소각용,음식물쓰레기,가정용,40,0,0,110,0,220,390,780,0,0,0,0,0,0,0,자원순환과,031-828-2823,2023-03-02,3820000,경기도 의정부시
서울특별시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,청소행정과,02-3396-5459,2023-04-10,3010000,서울특별시 중구
인천광역시,중구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,환경보호과,032-760-7410,2022-08-30,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3220,5290,0,0,10400,0,0,환경보호과,032-760-7410,2022-08-30,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2022-08-30,3490000,인천광역시 중구
인천광역시,중구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2022-08-30,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3970,0,6500,0,0,환경보호과,032-760-7410,2022-08-30,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0,환경보호과,032-760-7410,2022-08-30,3490000,인천광역시 중구
서울특별시,금천구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2627-1493,2022-08-30,3170000,서울특별시 금천구
서울특별시,금천구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-2627-1493,2022-08-30,3170000,서울특별시 금천구
서울특별시,금천구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,청소행정과,02-2627-1493,2022-08-30,3170000,서울특별시 금천구
서울특별시,금천구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,청소행정과,02-2627-1493,2022-08-30,3170000,서울특별시 금천구
부산광역시,부산진구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,220,300,850,1280,2070,0,3080,0,0,0,청소행정과,051-605-4462,2022-08-24,3290000,부산광역시 부산진구
경상북도,영덕군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,130,250,0,600,0,900,0,0,0,환경위생과,054-730-6194,2022-08-24,5180000,경상북도 영덕군
경상북도,영덕군,규격봉투,기타,음식물쓰레기,가정용,30,0,50,0,0,80,130,250,0,0,0,0,0,0,0,환경위생과,054-730-6194,2022-08-24,5180000,경상북도 영덕군
서울특별시,양천구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,서울특별시 양천구 청소행정과,02-2620-3420,2022-08-18,3140000,서울특별시 양천구
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2022-08-23,4750000,전라북도 장수군
