customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
CUST5004,Female,1,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,4754.7
CUST3914,Male,1,No,No,10,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,1125.4
CUST0422,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,6135.52
CUST0591,Female,1,No,No,49,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,2669.52
CUST3753,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,5414.99
CUST1991,Male,0,No,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1815.94
CUST0958,Female,1,Yes,No,13,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,787.02
CUST4468,Male,1,No,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,2881.44
CUST0687,Male,0,Yes,Yes,10,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,204.4
CUST4723,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,4099.68
CUST4348,Female,1,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,1919.28
CUST0766,Male,1,Yes,No,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,2259.6
CUST3217,Female,0,Yes,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,1269.07
CUST3223,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,1031.4
CUST3251,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,7392.96
CUST5782,Female,1,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,2546.7
CUST1844,Female,0,No,No,2,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer,51.92
CUST3689,Female,1,No,Yes,27,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,835.65
CUST5437,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,3502.98
CUST3005,Male,1,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,1668.48
CUST2185,Male,0,No,No,8,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,646.8
CUST1624,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,2257.65
CUST2504,Female,1,No,No,71,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card,4842.2
CUST0559,Female,1,Yes,No,16,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,522.08
CUST3822,Female,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card,5687.55
CUST3045,Male,1,No,Yes,68,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,5861.6
CUST4798,Female,0,Yes,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,3714.5
CUST3110,Male,1,Yes,Yes,30,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,966.9
CUST1281,Male,1,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,4699.47
CUST4464,Female,0,Yes,Yes,6,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,699.96
CUST5729,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,3246.22
CUST1157,Male,0,No,Yes,52,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,5513.56
CUST0889,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,3226.5
CUST2039,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,2537.0
CUST3830,Female,0,Yes,Yes,14,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,1351.14
CUST0698,Female,1,No,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,6827.2
CUST3386,Male,1,No,Yes,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,165.2
CUST4478,Male,1,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1006.06
CUST0680,Female,1,No,Yes,42,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,1185.24
CUST4269,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,2521.21
CUST3892,Female,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1610.62
CUST5232,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,2983.68
CUST1085,Male,1,No,Yes,33,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,2729.43
CUST5872,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,3335.4
CUST2461,Female,0,Yes,Yes,65,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,6190.6
CUST5640,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,532.0
CUST5262,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,948.6
CUST5495,Male,1,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,1897.07
CUST5811,Male,1,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,1766.68
CUST1482,Female,0,Yes,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,4648.1
CUST3343,Female,1,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,1898.8
CUST3804,Female,1,Yes,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,4271.2
CUST5030,Male,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,694.98
CUST3894,Female,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,238.68
CUST5454,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,1687.62
CUST1440,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,382.2
CUST4784,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1861.2
CUST1314,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,2412.27
CUST2966,Male,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,5624.64
CUST2731,Female,1,No,Yes,56,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,4866.96
CUST4522,Male,1,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,63.81
CUST0253,Male,1,No,Yes,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,4037.59
CUST5044,Female,1,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,1550.64
CUST4961,Male,1,No,No,56,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,1169.28
CUST3297,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,238.08
CUST1847,Female,1,Yes,Yes,8,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,442.8
CUST0784,Female,0,No,Yes,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,2378.5
CUST1100,Male,1,No,No,51,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer,4702.2
CUST3256,Female,0,No,Yes,32,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,1463.04
CUST0937,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card,1192.63
CUST5550,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,2690.4
CUST2692,Female,0,Yes,No,36,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,2572.2
CUST3525,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,2127.16
CUST0009,Female,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1296.75
CUST0927,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card,2951.62
CUST1243,Male,0,Yes,Yes,67,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,5885.28
CUST3461,Male,0,Yes,No,14,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,1288.14
CUST2415,Female,0,No,No,58,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,5701.98
CUST1721,Male,1,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,7348.32
CUST2875,Female,1,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,66.5
CUST0108,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,4179.7
CUST3164,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,294.7
CUST4123,Female,1,No,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1950.3
CUST3555,Female,0,Yes,No,44,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,2362.36
CUST1410,Female,1,No,No,66,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,3465.0
CUST1789,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer,2454.75
CUST5708,Female,1,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,1633.1
CUST4939,Female,1,Yes,Yes,57,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,5396.19
CUST3015,Female,0,Yes,Yes,43,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,4300.43
CUST3020,Female,1,No,No,64,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,3772.8
CUST1516,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card,3353.35
CUST1811,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,5352.33
CUST1337,Female,1,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,155.55
CUST0452,Female,1,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,4052.3
CUST4768,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,1958.88
CUST0421,Female,1,No,No,56,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card,2424.24
CUST4753,Female,0,Yes,Yes,28,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1292.2
CUST0982,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer,560.14
CUST5377,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer,1999.62
CUST5115,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,3556.1
CUST2546,Female,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,811.86
CUST5870,Male,1,No,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1450.08
CUST1385,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,3865.38
CUST4318,Female,1,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,549.92
CUST3479,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,2410.8
CUST2835,Male,0,Yes,No,40,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,2516.0
CUST4286,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,525.2
CUST2437,Male,1,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,633.15
CUST5778,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,608.66
CUST5055,Female,1,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2332.44
CUST5726,Male,0,No,No,18,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,452.16
CUST4672,Male,1,No,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,285.28
CUST2337,Female,0,Yes,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer,324.24
CUST2279,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card,1030.94
CUST3667,Female,1,No,No,38,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,2829.86
CUST3763,Female,1,Yes,Yes,36,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,966.6
CUST5699,Female,0,Yes,No,56,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,5409.6
CUST5559,Male,0,No,Yes,40,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,3438.4
CUST1845,Male,0,No,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,656.82
CUST5023,Male,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,2895.12
CUST0459,Male,1,Yes,No,66,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,7492.98
CUST2003,Female,1,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,3958.96
CUST1249,Female,1,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,5003.4
CUST4169,Female,1,No,No,16,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,387.52
CUST3418,Female,1,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,202.2
CUST1013,Male,1,No,Yes,42,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,3142.02
CUST0278,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,5765.5
CUST1161,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card,774.69
CUST5864,Male,1,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,198.96
CUST3836,Male,0,No,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,4740.4
CUST4127,Male,1,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,4789.95
CUST2160,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,4900.48
CUST4907,Male,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,3912.48
CUST2087,Male,1,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,1317.16
CUST5410,Female,1,Yes,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,769.92
CUST1025,Female,1,Yes,Yes,64,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,1656.32
CUST2789,Female,1,No,No,43,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,1486.51
