Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
29.0,23.0,6.0,34.980783476483424,44.0,Yes,313.42778669833524,302.4686857358268,2,Bad,High_spent_Medium_value_payments,42.0,64175.56,7.0,8.0,25.0,5.0,5154.963333333333,21.21,3203.71,179.59986089917138
13.0,0.0,3.0,35.94507850667436,287.0,No,90.02947890978909,300.94631543569665,2,Good,Low_spent_Small_value_payments,54.0,19206.195,5.0,4.0,7.0,1.0,1438.51625,2.36,291.71,12.87583065451432
48.0,22.0,15.0,35.36676707658938,188.0,Yes,139.05880314546408,179.18365377502113,1,Bad,Low_spent_Small_value_payments,15.0,18729.06,9.0,8.0,19.0,9.0,1546.755,5.99,2585.89,131.24098433513322
24.0,16.0,0.0,29.86807642167536,253.0,No,262.8446863554911,222.6442303111756,2,Standard,High_spent_Medium_value_payments,48.0,22978.67,3.0,7.0,9.0,0.0,1954.8891666666664,11.87,904.76,0.0
25.0,25.0,11.0,32.73858126695538,96.0,NM,151.50470289101474,257.9578998005424,1,Bad,High_spent_Large_value_payments,25.0,52454.79,8.0,6.0,24.0,7.0,4130.2325,1.77,2429.89,273.56064730844287
10.0,18.0,7.0,29.61129431793848,66.0,Yes,27.894859563891305,400.0174735012853,1,Standard,High_spent_Small_value_payments,35.0,31985.64,5.0,6.0,11.0,4.0,2537.47,15.35,2615.0,65.83466693482337
25.0,12.0,5.0,39.59833365767591,280.0,Yes,102.21853565496464,343.613021543875,2,Standard,High_spent_Small_value_payments,28.0,20734.16,7.0,5.0,19.0,1.0,1984.8466666666664,10.51,1344.19,12.653109467827043
9.0,12.0,6.0,24.89997405477479,243.0,No,204.81927393142948,258.49681912284564,3,Good,Low_spent_Small_value_payments,38.0,35435.81,3.0,1.0,10.0,4.0,2889.628582499552,4.5,1457.03,265.3379077795067
21.0,8.0,6.0,41.96688604981362,281.0,Yes,305.1559954327608,812.5553379005725,2,Standard,High_spent_Large_value_payments,43.0,99565.36,8.0,5.0,20.0,0.0,8377.113333333333,19.45,551.66,0.0
10.0,11.0,1.0,24.08949980754521,334.0,NM,60.177851586567705,413.4228325781877,2,Standard,High_spent_Medium_value_payments,38.0,32812.59,6.0,6.0,5.0,3.0,2782.3825,4.82,437.84,54.63756583524476
39.0,15.0,8.0,34.91415248938876,46.0,Yes,55.723942485249474,295.43210171607103,2,Bad,Low_spent_Small_value_payments,14.0,28417.58,6.0,8.0,27.0,8.0,2365.1316666666667,25.6,3131.45,125.35712246534617
20.0,15.0,7.0,36.5150797796143,98.0,Yes,109.50208140086248,340.31285383902195,2,Standard,Low_spent_Small_value_payments,19.0,12416.06,7.0,5.0,20.0,0.0,1171.6716666666666,10.1,899.73,0.0
3.0,2.0,2.0,38.896761738183606,372.0,No,67.36752768470798,646.7807365960248,2,Good,Low_spent_Medium_value_payments,36.0,75306.68,2.0,4.0,6.0,3.0,6327.556666666666,1.43,103.22,158.607402385934
18.0,8.0,4.0,32.64815685164088,368.0,Yes,230.8823319117121,300.24633516568906,3,Standard,Low_spent_Small_value_payments,40.0,33980.48,6.0,4.0,13.0,2.0,2855.706666666667,19.23,955.32,34.44199958926556
18.0,18.0,4.0,30.63613542769661,193.0,No,107.07266099127315,362.4200570602529,2,Standard,Low_spent_Small_value_payments,38.0,33189.63,3.0,3.0,6.0,4.0,2688.8025,0.84,1101.15,59.387531948473786
23.0,13.0,9.0,37.41684151790876,130.0,Yes,91.50918987194756,305.05670746363694,1,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
61.0,18.0,11.0,23.763239863392428,93.0,Yes,464.55934337942506,277.17141911970043,2,Bad,Low_spent_Small_value_payments,32.0,54239.94,9.0,7.0,29.0,7.0,4341.995,23.52,4160.79,275.896875503053
24.0,21.0,10.0,35.80083190122994,236.0,Yes,37.1080994008046,460.8508647019018,2,Bad,High_spent_Large_value_payments,26.0,42900.18,6.0,7.0,16.0,5.0,3515.015,8.91,1680.53,93.54253589729367
26.0,13.0,2.0,39.32747127974461,304.0,No,43.2130690279508,385.6327931526324,2,Standard,High_spent_Small_value_payments,22.0,25659.34,5.0,3.0,15.0,4.0,2238.278333333333,4.19,1323.93,54.98197115275013
19.0,19.0,6.0,38.64343956828608,191.0,Yes,148.57482423376896,278.21912943919585,2,Standard,Low_spent_Small_value_payments,50.0,21196.23,5.0,6.0,11.0,4.0,1983.3525,18.92,1383.67,61.541296327035205
26.0,10.0,6.0,33.1545768845877,385.0,Yes,324.8315670317597,818.9334329682404,2,Standard,High_spent_Large_value_payments,35.0,101275.8,4.0,7.0,6.0,0.0,8537.65,16.71,616.95,0.0
43.0,19.0,8.0,39.09861079779844,76.0,Yes,44.10107683364871,376.89712926441626,1,Bad,High_spent_Medium_value_payments,17.0,57377.16,9.0,5.0,34.0,6.0,4651.43,8.56,1872.78,284.1447939019351
10.0,7.0,5.0,37.507806346091705,251.0,No,151.3139600213737,270.7030603275344,3,Good,Low_spent_Small_value_payments,51.0,20351.965,3.0,4.0,2.0,3.0,1782.9970833333334,8.98,1433.49,46.28268798442526
22.0,17.0,8.0,27.84513575086992,226.0,Yes,54.63949220857506,304.11043027748224,1,Bad,Low_spent_Medium_value_payments,22.0,16472.87,7.0,5.0,32.0,9.0,1554.7391666666665,9.65,2140.96,66.72399418060934
15.0,16.0,3.0,28.999917996458983,326.0,Yes,207.2587156777748,670.9170343222253,2,Standard,High_spent_Large_value_payments,27.0,76113.09,7.0,6.0,16.0,0.0,6281.7575,17.84,1127.46,0.0
30.0,15.0,5.0,36.43476183427049,165.0,Yes,428.6510048304274,470.8672324926111,2,Standard,High_spent_Large_value_payments,42.0,101029.59,3.0,5.0,9.0,3.0,8224.1325,10.02,267.98,192.89501267696167
15.0,16.0,4.0,40.52826893025617,277.0,NM,187.748282231456,522.0124353599341,3,Standard,High_spent_Medium_value_payments,51.0,70291.16,3.0,5.0,13.0,4.0,5428.547725531466,9.92,449.09,132.19894907527663
18.0,14.0,10.0,34.91153441368056,224.0,Yes,98.03271549735102,736.3459104358362,2,Standard,High_spent_Large_value_payments,28.0,78056.04,7.0,5.0,17.0,1.0,6384.669999999999,17.6,248.71,44.08837406681275
31.0,19.0,14.0,38.32074626472455,19.0,Yes,108.20006789379129,337.34261793309395,1,Bad,Low_spent_Small_value_payments,43.0,34204.8,10.0,5.0,17.0,6.0,2725.4,15.52,3285.72,106.99731417311476
19.0,14.0,2.0,38.47621726688391,227.0,NM,168.80852174322354,1181.2324782567764,2,Standard,Low_spent_Small_value_payments,43.0,132856.92,3.0,5.0,8.0,0.0,11000.410000000002,10.22,1141.68,0.0
7.0,10.0,0.0,32.55147527450154,222.0,No,23.37894556456935,389.5461654704555,2,Standard,Low_spent_Large_value_payments,38.0,30813.68,3.0,3.0,8.0,4.0,2289.806666666667,6.93,1312.2,56.05555563164189
22.0,12.0,4.0,42.48865631062765,287.0,No,305.47202691241057,633.3859839229357,1,Good,High_spent_Small_value_payments,36.0,87199.02,1.0,7.0,7.0,1.0,7509.585,11.13,395.46,62.10048916465379
9.0,9.0,7.0,28.701848660921016,232.0,No,261.64226607480543,209.8833586457312,1,Standard,High_spent_Medium_value_payments,51.0,27577.45,7.0,4.0,12.0,3.0,2222.120833333333,11.28,1465.9,40.68645861279676
18.0,19.0,11.0,28.57073743174173,153.0,Yes,239.03583064477112,233.4795699006599,1,Bad,High_spent_Medium_value_payments,19.0,41654.62,10.0,10.0,25.0,7.0,3512.2183333333337,1.32,2097.37,138.70643278790234
22.0,9.0,6.0,32.260378790023786,344.0,No,179.0590901503404,697.9282456424568,2,Standard,High_spent_Large_value_payments,22.0,107765.7,7.0,5.0,7.0,4.0,8982.475,3.25,1134.39,261.2601642072028
56.0,22.0,7.0,33.576405478304885,128.0,Yes,131.3686360259425,320.8418641715789,1,Bad,Low_spent_Small_value_payments,36.0,36693.66,6.0,6.0,19.0,9.0,3144.8050000000007,28.74,2971.17,189.9826851874652
15.0,18.0,5.0,39.60782747552357,274.0,No,295.57046871457965,1155.523197952087,2,Good,Low_spent_Large_value_payments,37.0,146999.24,5.0,6.0,10.0,0.0,12110.936666666665,6.53,1148.91,0.0
25.0,2.0,2.0,32.24429896031293,218.0,No,44.650775907522544,316.451236851109,1,Good,Low_spent_Small_value_payments,34.0,14956.12,2.0,6.0,1.0,2.0,1235.3433333333337,9.17,851.44,17.739127202249307
3.0,10.0,1.0,33.184358723128675,393.0,No,725.8060233379135,197.35112114390705,3,Good,Low_spent_Medium_value_payments,20.0,86304.38,5.0,2.0,12.0,1.0,7148.031666666668,2.67,6.41,71.64602218484617
7.0,20.0,7.0,27.13401222872395,178.0,Yes,53.58630070190657,323.076058061003,2,Standard,Low_spent_Small_value_payments,28.0,29453.84,7.0,5.0,12.0,5.0,2227.4866666666667,19.45,249.36,86.08630790375713
4.0,5.0,0.0,31.192154120005533,304.0,No,87.23717820207912,355.2866358045874,2,Good,Low_spent_Small_value_payments,21.0,19436.305,4.0,2.0,8.0,4.0,1849.692083333333,5.64,244.27,32.44539432666684
25.0,20.0,8.0,24.955740722056785,307.0,Yes,253.1910648300286,245.40302076749768,1,Standard,Low_spent_Small_value_payments,26.0,24482.38,6.0,4.0,9.0,1.0,2242.1983333333333,8.31,725.13,15.625747735807051
17.0,20.0,9.0,36.89933860662271,21.0,Yes,382.4124661971808,389.6188887708528,1,Bad,Low_spent_Medium_value_payments,33.0,82623.0,8.0,5.0,19.0,6.0,7138.25,26.95,4786.08,269.85359491706987
16.0,7.0,2.0,41.73586486951801,254.0,No,246.19779885125388,487.4188632548794,2,Good,Low_spent_Large_value_payments,46.0,63068.88,2.0,5.0,11.0,3.0,5406.74,11.47,348.96,97.05733789386672
38.0,24.0,12.0,33.04965485334433,114.0,Yes,17.22919617565594,288.8083024182003,1,Bad,Low_spent_Small_value_payments,38.0,9126.455,10.0,7.0,33.0,5.0,490.53791666666666,28.57,4997.05,33.01629307281043
40.0,23.0,11.0,26.55164368348869,106.0,Yes,10.508052755582398,244.05892513677023,2,Bad,Low_spent_Small_value_payments,29.0,8826.66,10.0,10.0,33.0,9.0,508.555,24.31,3851.63,46.28852210764735
14.0,7.0,1.0,28.6119121317209,305.0,NM,129.35825071333434,275.2348126038565,2,Good,Low_spent_Small_value_payments,35.0,18419.57,4.0,4.0,10.0,1.0,1243.9641666666666,9.08,699.06,9.803353349475836
10.0,7.0,3.0,25.975132417964662,344.0,No,96.12329098472271,461.93220901527735,1,Good,High_spent_Medium_value_payments,48.0,35670.66,1.0,7.0,6.0,0.0,3080.5550000000007,3.16,1324.42,0.0
14.0,13.0,5.0,42.652916563626526,297.0,No,53.2592661375928,812.6090671957405,3,Good,High_spent_Large_value_payments,39.0,71756.2,0.0,5.0,8.0,0.0,6258.6833333333325,0.53,1182.68,0.0
29.0,16.0,4.0,32.432018245068285,343.0,Yes,202.7200202764961,290.53949579074305,2,Standard,High_spent_Medium_value_payments,21.0,27910.59,3.0,7.0,14.0,2.0,2598.8825,12.96,229.47,36.628733932760895
8.0,21.0,5.0,36.23609039554084,234.0,Yes,121.98878362065184,0.0886278653490535,1,Standard,High_spent_Medium_value_payments,30.0,54858.75,7.0,7.0,16.0,5.0,4327.5625,11.74,2229.82,144.29915839059998
9.0,15.0,5.0,37.96200551667789,257.0,Yes,557.804101475042,824.0570219269679,2,Standard,Low_spent_Medium_value_payments,54.0,102927.08,7.0,3.0,5.0,2.0,8736.256666666666,0.73,1388.93,111.9924598563262
49.0,24.0,12.0,24.77971238576504,73.0,Yes,56.66351207404514,277.0454187287831,2,Bad,Low_spent_Large_value_payments,32.0,7174.99,10.0,8.0,25.0,7.0,886.9158333333335,20.88,4265.64,32.266669661345375
8.0,8.0,0.0,33.49094242491489,206.0,No,102.055003798826,408.4463598839124,2,Good,Low_spent_Small_value_payments,47.0,30696.33,2.0,3.0,8.0,2.0,2617.0275,7.75,1428.84,27.44815384531412
34.0,15.0,11.0,30.923764879468585,106.0,Yes,92.9706527229484,293.78170463107995,1,Standard,Low_spent_Large_value_payments,40.0,19186.4,6.0,10.0,24.0,4.0,1645.8666666666668,15.98,1753.33,47.83430931263835
20.0,9.0,3.0,36.76767578156002,255.0,No,121.71924770343183,1029.2658091078908,1,Good,High_spent_Medium_value_payments,28.0,128847.0,5.0,4.0,8.0,2.0,10980.25,5.95,664.62,197.0399431886771
9.0,16.0,1.0,33.54656845749492,297.0,No,50.154975628016885,394.0675654402397,2,Standard,High_spent_Medium_value_payments,25.0,25610.67,3.0,4.0,19.0,2.0,2190.2225,2.24,46.58,24.799708931743428
16.0,16.0,6.0,28.03524695923121,229.0,Yes,244.6081624514393,152.63045030106412,1,Standard,High_spent_Medium_value_payments,26.0,34767.12,3.0,6.0,14.0,6.0,2737.26,8.79,2084.72,146.48738724749663
23.0,24.0,6.0,35.72743594160495,127.0,Yes,316.40474772127567,192.12055564729167,2,Bad,Low_spent_Small_value_payments,25.0,40857.12,10.0,7.0,33.0,6.0,3446.76,12.53,1567.41,106.15069663143262
23.0,16.0,3.0,26.597354126301337,393.0,No,137.5204299787015,290.9710907590965,1,Good,Low_spent_Small_value_payments,27.0,24390.29,3.0,6.0,3.0,3.0,1762.5241666666668,4.7,523.63,37.760895928868734
44.0,20.0,7.0,27.76947303230011,217.0,Yes,114.12218416966697,258.38836652611013,1,Bad,High_spent_Medium_value_payments,23.0,19017.29,9.0,6.0,18.0,6.0,1741.7741666666668,5.96,2088.76,71.6668659708896
28.0,14.0,5.0,40.857218436389616,186.0,Yes,175.81909620619786,483.726349449117,2,Standard,High_spent_Medium_value_payments,36.0,70144.54,3.0,3.0,14.0,3.0,5665.378333333332,11.95,819.99,156.99238767801847
17.0,13.0,7.0,39.91098305150271,87.0,Yes,182.9041014799756,352.38662431260065,1,Standard,High_spent_Medium_value_payments,34.0,56135.16,7.0,5.0,17.0,7.0,4753.93,15.23,2689.93,190.10227420742373
14.0,18.0,2.0,23.97886362785789,185.0,Yes,26.78081894090222,361.32540604064906,2,Standard,High_spent_Medium_value_payments,21.0,19998.33,8.0,6.0,12.0,3.0,1810.5275,12.44,1035.7,42.94652501844877
24.0,20.0,8.0,35.625231653470514,339.0,No,888.9253773535041,548.7689559798295,2,Good,High_spent_Large_value_payments,31.0,141347.32,8.0,6.0,1.0,0.0,11676.943333333336,2.13,1029.44,0.0
18.0,5.0,3.0,32.121781557434666,368.0,No,192.41798844870985,871.0415906932997,3,Good,High_spent_Large_value_payments,50.0,121962.9,0.0,4.0,11.0,3.0,10055.575,5.66,339.01,182.09792085799057
23.0,2.0,4.0,24.708549893662468,229.0,No,74.10177900659605,297.30661690301184,1,Good,Low_spent_Small_value_payments,22.0,22320.325,0.0,7.0,9.0,3.0,1966.0270833333327,4.63,983.12,40.92697967874924
35.0,17.0,9.0,24.66907550707037,185.0,Yes,184.7266565051677,227.59226521590625,1,Bad,Low_spent_Small_value_payments,24.0,17361.38,10.0,9.0,21.0,7.0,1742.781666666667,10.16,2244.16,51.95924494559267
17.0,4.0,4.0,43.09805181585536,349.0,No,102.16469744218178,1346.6314857502032,3,Good,High_spent_Large_value_payments,25.0,166102.8,1.0,3.0,11.0,2.0,14034.9,6.22,953.24,194.6938168076151
49.0,22.0,12.0,38.67524290204961,163.0,Yes,190.4085889442476,360.7728105702743,1,Bad,High_spent_Small_value_payments,31.0,57906.8,6.0,7.0,27.0,5.0,4734.566666666667,23.63,2501.85,182.2752671521449
23.0,13.0,1.0,28.946752604864265,236.0,No,137.69680128117182,244.16240948910288,3,Good,High_spent_Large_value_payments,41.0,75602.28,8.0,3.0,1.0,4.0,6185.19,3.07,957.62,244.88850016100952
29.0,10.0,6.0,29.69328164987493,171.0,Yes,80.66178211226435,376.91084292126914,2,Standard,High_spent_Medium_value_payments,32.0,33386.25,7.0,5.0,11.0,3.0,2851.1875,9.97,1343.67,77.54612496646651
27.0,12.0,4.0,38.91100848182517,315.0,No,102.43007452276052,1089.0153406673176,2,Standard,High_spent_Large_value_payments,46.0,119885.44,3.0,3.0,20.0,1.0,10140.453333333331,11.56,538.53,62.59991814325539
5.0,8.0,3.0,24.18396023989032,389.0,NM,109.31522552748592,292.8465721441042,3,Good,Low_spent_Small_value_payments,30.0,14432.87,3.0,7.0,7.0,1.0,1185.7391666666667,9.47,941.79,6.412118995076589
12.0,1.0,1.0,24.441814173124737,229.0,No,715.6876956395764,409.0113043604237,2,Good,Low_spent_Medium_value_payments,49.0,101855.88,3.0,3.0,8.0,0.0,8446.99,8.23,1371.87,0.0
48.0,11.0,10.0,25.77573385913064,80.0,Yes,100.81650573362958,531.2336070744171,1,Standard,High_spent_Medium_value_payments,30.0,82332.68,6.0,9.0,20.0,7.0,6814.056666666666,9.25,1566.54,289.35555385861994
11.0,4.0,1.0,33.23901209144725,217.0,NM,187.80258556465245,766.7452086095458,3,Good,Low_spent_Small_value_payments,50.0,121831.0,5.0,1.0,11.0,3.0,9912.583333333334,0.57,1130.29,276.7105391591354
21.0,18.0,1.0,26.600497301510373,217.0,Yes,34.61440490348751,317.95355381706696,2,Standard,Low_spent_Small_value_payments,23.0,15298.94,5.0,7.0,5.0,3.0,1078.9116666666666,9.43,350.9,35.32320794611219
14.0,10.0,3.0,26.993117022124142,364.0,No,92.00880754413478,527.7971091225319,2,Good,High_spent_Medium_value_payments,52.0,44184.71,5.0,5.0,11.0,0.0,3798.0591666666655,8.64,208.05,0.0
33.0,27.0,7.0,31.29715311602604,83.0,Yes,213.28721043532,71.8664934307133,2,Bad,Low_spent_Small_value_payments,44.0,51676.26,8.0,8.0,25.0,9.0,4455.355,21.44,3253.48,308.44430186984835
26.0,19.0,3.0,25.524094901105933,256.0,No,75.95803092416901,179.27185589350444,2,Standard,Low_spent_Small_value_payments,36.0,34425.62,7.0,6.0,18.0,3.0,2750.8016666666667,9.99,29.9,56.78964184065633
21.0,9.0,0.0,27.39831024542717,212.0,No,87.25212067993101,345.88957909095774,2,Standard,High_spent_Medium_value_payments,36.0,28455.14,6.0,4.0,10.0,4.0,2524.2616666666668,11.89,784.87,69.28446689577795
10.0,16.0,7.0,34.01350094542838,156.0,Yes,21.14357693816744,251.46273549075735,1,Standard,Low_spent_Small_value_payments,37.0,10189.235,7.0,3.0,25.0,7.0,557.1029166666667,11.77,1381.87,33.10397923774184
33.0,18.0,11.0,29.715297125754446,92.0,Yes,80.6569819168482,479.2693599502565,1,Bad,High_spent_Large_value_payments,23.0,67082.16,8.0,8.0,18.0,6.0,5622.18,4.96,1734.87,252.29165813289544
55.0,13.0,9.0,38.04364490515941,90.0,Yes,57.38028798295511,331.52061109671934,2,Standard,Low_spent_Small_value_payments,42.0,16678.98,8.0,7.0,23.0,2.0,1233.915,9.36,2195.45,14.490600920325534
35.0,21.0,7.0,27.79557051355545,105.0,Yes,57.63298666909262,263.19472702862504,1,Bad,Low_spent_Small_value_payments,16.0,17995.83,7.0,5.0,30.0,7.0,1304.6525,16.64,1596.16,99.63753630228236
32.0,25.0,9.0,38.91475949280097,232.0,Yes,111.83508868632224,234.36272719530064,1,Bad,Low_spent_Small_value_payments,25.0,16416.38,9.0,9.0,34.0,6.0,1567.031666666667,13.88,1319.87,80.50535078504376
2.0,6.0,4.0,41.16268689555871,258.0,No,265.2101641567104,1131.209502509956,2,Good,High_spent_Small_value_payments,27.0,138722.36,5.0,4.0,3.0,0.0,11264.196666666665,7.61,1474.32,0.0
42.0,19.0,15.0,32.07116401770101,244.0,Yes,482.33316311114623,136.91659736728838,2,Bad,High_spent_Medium_value_payments,29.0,64404.16,6.0,8.0,21.0,6.0,4861.144816317848,8.05,2075.58,706.620089870384
14.0,18.0,3.0,38.76093100010213,360.0,Yes,120.42068462571872,863.9416717052308,1,Standard,High_spent_Large_value_payments,45.0,93305.76,3.0,6.0,15.0,1.0,7837.48,4.55,1275.86,39.38564366905048
6.0,9.0,4.0,39.84464780467783,229.0,No,71.33254565025888,798.6781602064435,2,Standard,High_spent_Large_value_payments,22.0,87974.28,4.0,7.0,10.0,2.0,7222.19,6.75,60.08,92.2082941432976
0.0,6.0,2.0,34.230596056271054,254.0,No,209.0878745987851,208.7087958030312,2,Good,High_spent_Medium_value_payments,49.0,22354.3,0.0,5.0,9.0,4.0,1740.8583333333331,5.29,1010.56,46.289162931517
30.0,8.0,9.0,26.61482518265666,74.0,Yes,81.03857323794568,398.7551009654742,1,Standard,High_spent_Medium_value_payments,16.0,46586.79,5.0,5.0,27.0,5.0,3823.2325,15.51,1740.2,142.5295757965802
6.0,5.0,2.0,37.372350324721054,283.0,NM,330.9217315730773,974.4839207859774,3,Good,High_spent_Medium_value_payments,29.0,102207.42,2.0,3.0,7.0,0.0,8534.285,11.07,911.23,0.0
20.0,8.0,8.0,35.85706057764253,169.0,Yes,237.03561687586463,409.98841411470926,3,Standard,High_spent_Large_value_payments,31.0,124683.72,5.0,6.0,8.0,7.0,10193.31,19.27,318.37,612.3069690094261
9.0,14.0,9.0,34.623295621481645,392.0,Yes,72.83610348398923,344.83267900916087,2,Standard,High_spent_Medium_value_payments,29.0,22050.56,5.0,4.0,12.0,1.0,1811.5466666666669,17.75,37.42,13.485884173516649
12.0,8.0,5.0,38.29098520875464,331.0,No,100.20376111040562,292.22693903257675,2,Good,Low_spent_Small_value_payments,31.0,15201.005,0.0,4.0,8.0,2.0,1457.7504166666663,4.12,1078.95,23.34434152368428
31.0,22.0,2.0,26.10709189401268,339.0,No,89.38689554955816,295.36110865031736,1,Good,Low_spent_Small_value_payments,53.0,12741.58,5.0,7.0,9.0,3.0,1234.7983333333334,9.4,530.93,28.731829133457843
39.0,17.0,8.0,36.9220978635461,114.0,Yes,43.44938789683828,377.8478274471348,1,Bad,High_spent_Small_value_payments,27.0,35823.96,6.0,8.0,22.0,5.0,2937.33,7.35,3029.92,112.43578465602695
12.0,7.0,0.0,22.54913884892837,233.0,No,151.7971391992493,329.99034115697367,3,Good,High_spent_Large_value_payments,38.0,38149.09,1.0,3.0,8.0,3.0,3121.090833333333,6.72,821.91,90.32160297711032
15.0,19.0,6.0,32.2988660185604,169.0,NM,227.4869951507056,365.6350894271828,1,Standard,High_spent_Large_value_payments,19.0,64933.76,3.0,3.0,33.0,4.0,5368.1466666666665,19.04,2699.17,193.69258208877807
59.0,17.0,11.0,34.538517846340184,16.0,Yes,105.77174972941673,293.99763697618505,2,Bad,High_spent_Medium_value_payments,42.0,59597.84,7.0,5.0,32.0,9.0,5173.486666666667,29.53,3111.29,367.5792799610649
5.0,6.0,0.0,33.93613546950193,295.0,No,25.45082096190241,419.4411529570013,3,Good,Low_spent_Small_value_payments,46.0,28817.1,5.0,4.0,3.0,2.0,2191.425,6.08,890.13,24.25052608109636
26.0,20.0,12.0,23.147952960012283,71.0,Yes,75.0159928795687,311.059527836138,1,Bad,Low_spent_Small_value_payments,20.0,15577.01,6.0,5.0,24.0,4.0,1383.0841666666668,10.63,2173.67,50.87262730882666
55.0,21.0,7.0,31.34430761382729,171.0,Yes,641.2108256209191,395.17949807357127,1,Bad,High_spent_Large_value_payments,25.0,60576.72,8.0,5.0,20.0,9.0,4876.860689559288,1.68,2061.17,565.2012173317515
24.0,6.0,4.0,28.020687705048427,313.0,No,1232.019728329383,401.5016050039504,1,Good,High_spent_Large_value_payments,29.0,162590.56,5.0,6.0,11.0,0.0,13535.213333333331,11.65,1000.11,0.0
5.0,0.0,3.0,29.386458374036923,212.0,NM,337.9506848842443,395.2499479282556,3,Good,High_spent_Large_value_payments,41.0,64057.72,2.0,5.0,8.0,1.0,5082.143333333333,11.91,795.69,35.013700520833424
13.0,16.0,4.0,29.77394886895056,325.0,Yes,42.28171423038867,359.905952436278,2,Standard,Low_spent_Small_value_payments,30.0,16486.52,4.0,7.0,16.0,0.0,1221.8766666666668,1.79,1052.74,0.0
61.0,25.0,8.0,27.23397425989636,171.0,Yes,150.34683931665887,326.42821206098097,1,Bad,High_spent_Large_value_payments,37.0,45595.08,9.0,11.0,27.0,6.0,3543.59,26.28,2723.1,137.58394862236014
39.0,21.0,9.0,34.70548766112972,65.0,Yes,362.5401573427376,139.64735212955364,1,Bad,High_spent_Large_value_payments,27.0,48428.10000000001,6.0,5.0,34.0,9.0,4242.675000000001,5.89,4152.95,192.0799905277088
