Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month,Credit_Score
7.0,8.0,2.0,24.727425430106344,358.0,No,100.76894526239604,398.9743880709373,Good,Low_spent_Small_value_payments,25.0,28097.2,0.0,7.0,4.0,0.0,2397.433333333333,5.44,644.34,0.0,Good
18.0,17.0,0.0,33.4627881587051,293.0,No,32.311613656792204,340.2175550045389,Standard,Low_spent_Small_value_payments,23.0,15710.555,4.0,5.0,19.0,4.0,1290.2129166666666,2.58,442.17,26.492123005335547,Standard
6.0,6.0,5.0,24.9755308787396,246.0,NM,91.32166373670609,622.7862503245857,Good,Low_spent_Small_value_payments,33.0,59146.36,2.0,5.0,6.0,1.0,4908.863333333334,6.68,418.03,26.77841927204154,Standard
14.0,14.0,4.0,34.23002052538381,399.0,No,278.0239514446783,495.9924262562876,Good,High_spent_Large_value_payments,36.0,82383.04,3.0,5.0,8.0,4.0,6661.253333333332,1.71,1218.57,162.10895563236758,Good
16.0,12.0,6.0,35.35960524662601,128.0,Yes,79.93130990432896,421.6696694885844,Standard,Low_spent_Small_value_payments,35.0,36857.22,4.0,5.0,14.0,2.0,2976.435,8.9,1911.65,56.042520607086665,Standard
32.0,20.0,8.0,40.73048432260696,78.0,Yes,121.84874060817104,322.8421090428726,Bad,Low_spent_Large_value_payments,22.0,37467.18,6.0,7.0,34.0,6.0,2920.265,6.34,2607.0,117.33565034895634,Poor
7.0,17.0,4.0,33.12219302112723,388.0,Yes,82.45967269368151,333.95427243429333,Standard,Low_spent_Small_value_payments,46.0,24363.78,3.0,3.0,19.0,2.0,1792.3149999999996,15.79,242.11,32.81755487202516,Standard
6.0,20.0,4.0,24.25860029846185,349.0,No,109.2287356478563,404.3122258097919,Standard,High_spent_Medium_value_payments,25.0,32613.98,4.0,4.0,17.0,4.0,2688.8316666666665,0.7,954.65,75.40541208004393,Standard
14.0,17.0,2.0,39.7795037195644,392.0,No,41.7345208148764,466.23612447982384,Standard,Low_spent_Small_value_payments,26.0,35336.77,4.0,5.0,16.0,2.0,2893.730833333333,4.76,1172.87,31.402438038633004,Standard
7.0,6.0,1.0,31.524611412978626,227.0,No,498.4979432068631,813.6937211553717,Good,Low_spent_Large_value_payments,52.0,134596.34999999998,1.0,6.0,4.0,1.0,10344.584852305044,3.44,1285.14,105.94458563776492,Good
34.0,20.0,10.0,32.74916438840283,170.0,Yes,86.9634186570695,241.21426804255373,Bad,Low_spent_Small_value_payments,32.0,17434.78,8.0,6.0,32.0,7.0,1214.8983333333333,21.56,2765.76,73.31214663371006,Poor
3.0,1.0,4.0,31.10592799741968,246.0,No,114.0023199137621,389.83343008623785,Good,Low_spent_Small_value_payments,51.0,29044.29,5.0,6.0,12.0,0.0,2438.3575,4.69,1078.8,0.0,Good
32.0,15.0,4.0,32.4620637926778,188.0,Yes,154.74522173959244,285.5958741954663,Standard,Low_spent_Small_value_payments,19.0,17816.75,5.0,5.0,8.0,1.0,1623.729166666667,3.03,438.66,12.03182073160791,Standard
3.0,0.0,4.0,33.844999775630626,350.0,No,181.65310134643852,246.7584023952991,Good,Low_spent_Small_value_payments,42.0,16511.395,2.0,5.0,8.0,2.0,1528.949583333333,7.91,1206.07,14.483454591595663,Standard
22.0,16.0,4.0,38.65049769034746,386.0,Yes,248.30094005161249,763.9501630936113,Standard,High_spent_Medium_value_payments,51.0,112400.24,7.0,7.0,19.0,4.0,9657.686666666666,18.63,57.91,203.5175635214429,Standard
11.0,12.0,1.0,25.4806143668248,394.0,No,530.0330497868247,157.07584575272818,Standard,High_spent_Medium_value_payments,41.0,54072.94,6.0,6.0,12.0,3.0,4700.078333333334,7.33,1388.27,72.89893779378055,Standard
19.0,6.0,1.0,36.27756468265056,266.0,No,138.79651592469506,257.88796268573714,Good,Low_spent_Small_value_payments,28.0,17642.1,2.0,7.0,7.0,3.0,1386.175,4.0,548.31,39.5204314733039,Standard
21.0,9.0,5.0,32.86047746675997,246.0,No,129.6899875748009,440.9385124251991,Good,High_spent_Large_value_payments,46.0,37731.42,1.0,6.0,6.0,0.0,3206.285,9.33,1204.17,0.0,Poor
18.0,8.0,4.0,40.474061464985496,332.0,Yes,380.7359840461624,597.8440241563219,Standard,Low_spent_Medium_value_payments,51.0,97976.08,8.0,6.0,12.0,2.0,8136.673333333332,6.03,1113.49,115.08732513084908,Standard
19.0,8.0,4.0,23.68720806100088,257.0,Yes,116.65485686447346,346.09348530795893,Standard,Low_spent_Small_value_payments,29.0,15762.72,3.0,3.0,20.0,4.0,1593.56,10.76,1050.18,40.98279994086803,Standard
22.0,12.0,12.0,24.247520142349988,233.0,Yes,91.2580173937725,297.1838451244045,Standard,Low_spent_Small_value_payments,29.0,20334.43,5.0,6.0,21.0,3.0,1541.5358333333334,17.79,2400.74,45.71172081515636,Poor
7.0,20.0,4.0,33.41148113305794,378.0,Yes,257.9065614678249,484.2894385321752,Standard,High_spent_Medium_value_payments,33.0,59939.52,3.0,5.0,16.0,0.0,4721.96,12.23,1338.53,0.0,Good
10.0,16.0,1.0,35.45514731745957,304.0,NM,189.66133290783569,974.6206670921644,Standard,Low_spent_Medium_value_payments,55.0,107313.84,8.0,7.0,17.0,0.0,9242.82,11.77,794.53,0.0,Good
14.0,11.0,3.0,30.8777013005922,296.0,No,183.2400971515632,261.7986738222476,Standard,Low_spent_Small_value_payments,56.0,21028.91,5.0,6.0,8.0,3.0,1823.4091666666664,10.3,658.48,27.30214569285592,Standard
31.0,18.0,6.0,36.699129744016574,165.0,Yes,14.95420738488744,305.17725547989664,Standard,Low_spent_Medium_value_payments,22.0,14702.05,5.0,4.0,19.0,4.0,1140.1708333333331,15.0,844.25,33.88562046854925,Good
19.0,8.0,12.0,32.70832702993265,94.0,Yes,623.2317053076596,348.2433484719727,Standard,High_spent_Medium_value_payments,41.0,67500.54,7.0,5.0,15.0,5.0,5642.044999999999,12.47,1080.51,273.95237232126624,Standard
20.0,12.0,4.0,28.026505499286515,313.0,No,637.9274597850739,485.1801028295497,Standard,High_spent_Large_value_payments,44.0,106815.54,5.0,5.0,11.0,1.0,9125.295,5.55,529.87,69.42193738537655,Standard
6.0,8.0,2.0,35.09084239870821,217.0,NM,103.18415887278287,728.253343282253,Good,Low_spent_Medium_value_payments,28.0,108462.87,0.0,5.0,11.0,4.0,9313.5725,7.01,34.26,349.9197478449641,Poor
51.0,16.0,12.0,35.54793139435394,174.0,Yes,26.99339252127048,264.393900099421,Standard,Low_spent_Small_value_payments,27.0,9360.515,8.0,6.0,15.0,5.0,531.0429166666668,11.92,2113.29,21.71699904597517,Poor
14.0,6.0,2.0,34.963226781662065,232.0,No,448.9199736416064,824.9943596917268,Good,Low_spent_Medium_value_payments,32.0,119809.72,0.0,2.0,11.0,0.0,9939.143333333332,6.2,542.7,0.0,Standard
45.0,19.0,10.0,27.727689659167403,125.0,Yes,125.22201400221478,215.8933532375653,Bad,Low_spent_Small_value_payments,42.0,14012.51,10.0,7.0,31.0,5.0,1030.7091666666668,24.73,4397.05,51.95554942688667,Standard
9.0,16.0,0.0,26.11820789387953,209.0,Yes,40.32822121343956,356.2627279659528,Standard,Low_spent_Small_value_payments,39.0,16154.255,6.0,3.0,7.0,3.0,1506.1879166666663,5.11,1232.63,24.02784248727432,Standard
23.0,17.0,11.0,37.764007747678,50.0,Yes,90.72121796778856,323.1378161773215,Bad,Low_spent_Large_value_payments,20.0,36029.3,6.0,6.0,32.0,8.0,3057.441666666667,5.72,2608.97,141.8851325215566,Standard
15.0,2.0,3.0,31.959358799163645,220.0,No,136.32557415720908,448.7620853611017,Good,Low_spent_Medium_value_payments,33.0,44264.41,3.0,3.0,6.0,2.0,3755.700833333334,9.66,1312.23,40.48242381502263,Standard
10.0,14.0,0.0,23.75336717662695,392.0,No,99.62867381512612,309.158715781542,Good,Low_spent_Small_value_payments,53.0,16252.91,1.0,5.0,4.0,2.0,1584.4091666666666,3.29,1484.51,19.653527069998592,Good
51.0,17.0,12.0,26.94034869305429,118.0,Yes,47.64341234289871,247.74348729627647,Bad,Low_spent_Small_value_payments,40.0,7641.71,10.0,6.0,18.0,5.0,546.8091666666667,19.73,4273.06,29.29401702749149,Poor
25.0,13.0,11.0,23.70819751756837,186.0,Yes,625.4243224245587,38.591702621895024,Standard,High_spent_Small_value_payments,15.0,58306.26,6.0,5.0,25.0,3.0,4750.855,9.49,1628.95,101.06947495354628,Standard
38.0,15.0,12.0,24.73345047628382,70.0,Yes,87.58752722041406,149.68906211628854,Bad,Low_spent_Small_value_payments,22.0,19283.47,10.0,8.0,34.0,9.0,1886.9558333333327,26.43,4404.48,84.6164317306805,Standard
30.0,12.0,6.0,27.85710703334409,214.0,No,50.39751758855383,352.3196367602556,Standard,Low_spent_Small_value_payments,42.0,20474.27,6.0,5.0,16.0,3.0,1797.1891666666668,3.99,1123.23,37.00176231785736,Poor
12.0,9.0,11.0,32.42695094478789,159.0,Yes,156.3124565784237,956.6885434215764,Standard,High_spent_Medium_value_payments,32.0,101628.12,3.0,7.0,14.0,0.0,8730.01,18.25,248.77,0.0,Poor
63.0,22.0,12.0,26.722658481077403,131.0,Yes,64.94105332579035,555.3837303711623,Bad,High_spent_Large_value_payments,30.0,64674.2,9.0,7.0,17.0,6.0,5675.516666666666,1.71,2374.96,197.226882969714,Poor
46.0,12.0,6.0,23.645121542112864,126.0,Yes,32.92466408955578,328.11511003099935,Standard,Low_spent_Medium_value_payments,33.0,15713.83,7.0,8.0,23.0,2.0,1313.4858333333334,12.39,2271.53,20.30880921277818,Poor
4.0,4.0,4.0,36.523119765484,285.0,No,360.3841475409329,217.82497288038292,Good,Low_spent_Small_value_payments,36.0,44599.14,0.0,7.0,4.0,3.0,3719.595,9.99,694.02,83.75037957868395,Standard
54.0,21.0,12.0,33.095901353948875,110.0,NM,37.787550879813104,296.0960678210218,Bad,Low_spent_Medium_value_payments,38.0,14792.57,10.0,7.0,20.0,8.0,1181.7141666666666,25.8,4955.69,54.28779796583181,Poor
7.0,13.0,0.0,31.649521604645543,317.0,No,96.77611556629564,331.1019185276893,Standard,High_spent_Medium_value_payments,41.0,18157.03,5.0,5.0,20.0,4.0,1813.085833333333,3.2,762.58,33.43054923934835,Standard
31.0,11.0,5.0,39.29127617425296,95.0,Yes,88.42459987883767,271.85598406659904,Standard,Low_spent_Small_value_payments,41.0,15811.83,5.0,6.0,6.0,6.0,1527.6525,11.25,171.8,62.48466605456336,Standard
40.0,19.0,7.0,25.15508635946381,43.0,Yes,33.09777898200501,253.9369155837429,Bad,Low_spent_Small_value_payments,20.0,7455.07,10.0,6.0,28.0,9.0,357.25583333333327,23.73,4559.45,39.60788086607506,Poor
24.0,16.0,4.0,35.823391664942946,385.0,Yes,37.73520915395945,375.33137417937394,Standard,High_spent_Large_value_payments,52.0,21115.99,3.0,7.0,17.0,0.0,1730.6658333333337,14.28,474.21,0.0,Standard
3.0,17.0,1.0,33.248849583803285,244.0,No,162.52010126361802,569.5769267199099,Standard,High_spent_Large_value_payments,28.0,85653.96,8.0,6.0,12.0,4.0,7211.830000000001,9.04,883.74,229.08597201647217,Standard
27.0,15.0,5.0,27.5186273051192,378.0,NM,730.4610999351466,482.1442260323638,Standard,Low_spent_Medium_value_payments,46.0,129727.4,3.0,4.0,19.0,2.0,11076.616666666669,11.68,1111.92,175.05634069915615,Good
33.0,18.0,9.0,33.95313804239417,74.0,Yes,23.555437140563853,268.5504227114652,Bad,Low_spent_Medium_value_payments,41.0,9920.795,10.0,9.0,32.0,9.0,743.7329166666667,22.34,2872.19,42.267431814637646,Poor
2.0,8.0,2.0,32.52123523376707,211.0,NM,708.7665436055836,154.0029329225766,Good,Low_spent_Medium_value_payments,22.0,90562.83,3.0,4.0,1.0,2.0,7299.9025,6.38,1217.99,147.2207734718398,Good
7.0,4.0,4.0,36.98537619684755,317.0,No,828.2246251323807,545.9463984092758,Good,High_spent_Small_value_payments,32.0,169229.44,2.0,4.0,11.0,4.0,13892.453333333331,3.36,708.42,305.07430979167685,Standard
12.0,1.0,0.0,38.66063277559847,389.0,NM,127.91457846918132,284.7381559873,Good,High_spent_Medium_value_payments,38.0,20789.075,5.0,4.0,1.0,3.0,1807.4229166666669,11.23,544.01,48.0895572101854,Good
35.0,21.0,6.0,40.00870389172631,25.0,Yes,65.08195073373412,239.58791968169572,Bad,Low_spent_Small_value_payments,26.0,8137.625,8.0,6.0,34.0,8.0,680.1354166666666,17.53,3938.7,53.34367125123679,Poor
7.0,12.0,7.0,30.252417046191248,188.0,Yes,35.2797749477872,317.7363200921428,Standard,Low_spent_Small_value_payments,29.0,10623.765,6.0,3.0,18.0,3.0,895.3137499999998,16.39,181.68,26.515279960070053,Standard
21.0,14.0,5.0,35.596396191215895,392.0,Yes,59.9447051181828,422.55344868931365,Standard,High_spent_Large_value_payments,27.0,32012.57,4.0,7.0,20.0,1.0,2623.714166666666,13.81,87.33,19.87326285917023,Good
36.0,22.0,8.0,27.10976352310369,89.0,Yes,180.16478128221408,253.9502642470364,Bad,High_spent_Small_value_payments,23.0,51824.94,6.0,7.0,26.0,8.0,4417.745,0.63,2958.02,257.6594544707495,Poor
18.0,11.0,7.0,37.31164477445429,334.0,No,30.23766342196307,317.70879124131284,Standard,Low_spent_Small_value_payments,48.0,14303.125,5.0,3.0,20.0,3.0,1056.9270833333333,11.18,819.71,27.74625367005743,Standard
25.0,16.0,3.0,33.51560599328965,234.0,No,86.15941295710192,318.87498235105124,Good,Low_spent_Small_value_payments,49.0,12165.52,8.0,7.0,10.0,3.0,1176.7933333333335,9.16,1377.18,19.50053211096344,Poor
13.0,9.0,3.0,31.69490289537477,360.0,Yes,172.56476660899318,281.590819554154,Standard,High_spent_Medium_value_payments,24.0,25203.1,5.0,7.0,17.0,2.0,2234.258333333333,2.61,393.77,39.270247170186096,Standard
14.0,10.0,3.0,30.19674703989039,246.0,No,179.31123106371157,266.43251893628843,Good,Low_spent_Small_value_payments,22.0,18305.25,2.0,1.0,4.0,0.0,1557.4375,5.27,363.51,0.0,Good
8.0,12.0,4.0,26.784800805834543,374.0,No,200.2748407872169,637.7973805662792,Good,Low_spent_Medium_value_payments,26.0,73106.92,1.0,2.0,4.0,1.0,6309.243333333333,9.35,900.37,42.852111979837154,Good
20.0,15.0,7.0,30.51120530411705,220.0,NM,25.79452306498245,338.0858936016843,Standard,High_spent_Large_value_payments,16.0,13737.65,3.0,3.0,18.0,0.0,1238.8041666666666,10.55,295.98,0.0,Standard
43.0,17.0,6.0,31.053960108062068,58.0,Yes,44.51733803854832,316.09175618646344,Bad,Low_spent_Small_value_payments,26.0,17984.35,8.0,5.0,33.0,6.0,1574.6958333333332,25.97,4344.0,76.86048910832159,Standard
21.0,17.0,6.0,25.30344389537089,135.0,Yes,155.8533973622973,270.1391883594466,Standard,High_spent_Medium_value_payments,28.0,20377.7,6.0,5.0,15.0,2.0,1659.1416666666669,10.14,1490.65,29.92158094492277,Poor
24.0,12.0,1.0,35.91143776917188,367.0,No,111.67667547907664,249.54512091671228,Standard,Low_spent_Small_value_payments,22.0,14584.155,4.0,6.0,4.0,3.0,959.34625,10.46,883.9,24.71282860421116,Standard
30.0,18.0,9.0,29.99309793358416,283.0,Yes,43.74375235482111,743.901333573099,Standard,High_spent_Large_value_payments,42.0,77245.47,2.0,5.0,18.0,3.0,6671.1225,13.53,1251.67,119.4671640720801,Standard
21.0,14.0,8.0,37.63192636783484,233.0,Yes,321.93043414025954,365.1086556888585,Standard,High_spent_Medium_value_payments,44.0,88968.9,4.0,3.0,15.0,4.0,7176.075,16.93,375.83,290.5684101708821,Standard
10.0,15.0,4.0,35.52281587225898,64.0,NM,259.8975227004694,522.0920286253706,Standard,High_spent_Medium_value_payments,25.0,83873.61,7.0,4.0,5.0,3.0,7034.4675,7.53,90.93,171.4571986741601,Standard
23.0,16.0,5.0,25.00019662662601,289.0,No,67.41168488453572,336.1917426553855,Standard,Low_spent_Small_value_payments,26.0,21178.31,5.0,4.0,8.0,3.0,1990.8591666666669,0.74,262.25,45.48248912674549,Good
52.0,23.0,14.0,29.26944677841197,15.0,Yes,54.82012308595864,280.7351729785607,Bad,Low_spent_Small_value_payments,37.0,10003.495,8.0,7.0,27.0,6.0,840.6245833333335,19.76,3488.11,38.50716226881405,Standard
10.0,15.0,2.0,25.5746706843699,254.0,Yes,522.8917013634759,315.42719137187726,Standard,Low_spent_Large_value_payments,29.0,75654.81,7.0,6.0,12.0,1.0,6113.5675,11.4,1063.69,43.03785726464682,Standard
8.0,8.0,0.0,30.794801779871307,207.0,NM,217.61913044854128,331.7224397312065,Good,Low_spent_Large_value_payments,43.0,35205.24,3.0,7.0,6.0,1.0,3025.77,4.85,851.4,23.235429820252303,Standard
52.0,16.0,7.0,35.32860578679885,80.0,Yes,22.625126879747786,270.3602808775967,Standard,Low_spent_Medium_value_payments,25.0,16100.17,9.0,5.0,20.0,7.0,1184.680833333333,18.09,2375.63,85.48267557598885,Poor
32.0,18.0,7.0,28.67971202752183,138.0,Yes,54.511832299596,490.0451747840396,Bad,High_spent_Medium_value_payments,35.0,52338.56999999999,6.0,8.0,22.0,5.0,4451.5475,24.07,3517.04,150.59774291636447,Poor
19.0,13.0,1.0,26.743185652726407,239.0,NM,72.1438228624289,393.9991039751872,Standard,High_spent_Medium_value_payments,33.0,32033.29,5.0,3.0,5.0,4.0,2674.4408333333336,0.64,1475.3,71.30115649571735,Standard
21.0,8.0,8.0,40.82428147003519,82.0,Yes,54.771099658774965,372.1863586745584,Standard,Low_spent_Small_value_payments,20.0,13506.895,3.0,5.0,12.0,0.0,1369.5745833333333,10.97,945.04,0.0,Standard
7.0,1.0,0.0,31.29246019476823,263.0,No,151.502634747714,341.63237566787035,Good,Low_spent_Large_value_payments,34.0,35822.34,0.0,2.0,3.0,3.0,2995.195,10.26,419.31,76.3844895844155,Standard
17.0,21.0,8.0,37.85433839155748,178.0,Yes,278.86495132778424,373.4514300319701,Bad,High_spent_Medium_value_payments,45.0,62565.60000000001,8.0,8.0,24.0,4.0,5086.8,6.94,1401.39,146.36361864024568,Poor
24.0,20.0,8.0,27.852537146367,68.0,Yes,107.5014432372565,414.8284348536648,Standard,High_spent_Medium_value_payments,24.0,38684.2,7.0,5.0,16.0,3.0,3423.683333333333,16.24,1464.16,70.03845524241211,Standard
25.0,8.0,1.0,32.08870804962245,312.0,No,538.135948399149,397.4823849341843,Standard,High_spent_Large_value_payments,54.0,83378.2,4.0,5.0,13.0,0.0,5677.794920618638,2.86,401.7,978.3884127146954,Good
25.0,17.0,7.0,38.26002213537101,154.0,Yes,102.0809559885916,256.3401637738976,Standard,Low_spent_Small_value_payments,28.0,17685.79,6.0,9.0,22.0,3.0,1186.815833333333,12.98,2382.63,40.26046357084426,Standard
14.0,8.0,3.0,26.017667747541594,346.0,NM,130.15680189649063,275.67399426405257,Good,Low_spent_Small_value_payments,22.0,19632.01,7.0,5.0,3.0,4.0,1853.000833333333,6.4,904.86,49.4692871727901,Good
24.0,14.0,4.0,35.313794562583816,219.0,Yes,808.2404690566024,522.1121475870336,Standard,High_spent_Medium_value_payments,35.0,72583.31999999999,7.0,3.0,10.0,2.0,6093.61,7.66,1019.44,104.01673038444768,Standard
2.0,2.0,2.0,30.28838540292529,215.0,No,275.7458943560061,555.5283555765167,Good,High_spent_Large_value_payments,48.0,93790.65,0.0,7.0,10.0,4.0,7644.8875,1.84,78.41,183.2145000674772,Standard
8.0,10.0,9.0,39.67984303753582,225.0,Yes,131.58401061277857,630.7625185125371,Standard,High_spent_Medium_value_payments,27.0,69289.4,8.0,4.0,15.0,2.0,5817.116666666666,16.79,2424.83,59.36513754135091,Poor
24.0,8.0,7.0,38.63884489184439,207.0,Yes,40.31077194138327,781.5994780586168,Standard,High_spent_Large_value_payments,20.0,67825.23,6.0,4.0,15.0,0.0,5819.1025,16.82,148.04,0.0,Standard
26.0,17.0,10.0,22.87308205642725,30.0,Yes,86.01042844809716,276.9777777098901,Bad,Low_spent_Medium_value_payments,25.0,17613.49,8.0,6.0,25.0,8.0,1607.7908333333337,16.15,4723.28,67.77605753682117,Standard
18.0,17.0,12.0,36.47446574216664,217.0,Yes,33.154469847991265,269.2920276190296,Bad,Low_spent_Small_value_payments,21.0,17163.15,7.0,5.0,21.0,9.0,1572.2625,9.13,2266.48,104.7797525329792,Standard
22.0,19.0,1.0,36.66358771154471,232.0,Yes,101.93110605455578,385.4366384993303,Standard,High_spent_Medium_value_payments,41.0,30963.76,3.0,5.0,5.0,2.0,2748.313333333333,7.23,759.58,37.46358877944724,Standard
10.0,14.0,7.0,27.310937135234685,281.0,Yes,94.77685372737734,458.896479605956,Standard,Low_spent_Large_value_payments,53.0,32972.8,6.0,3.0,8.0,0.0,2836.7333333333336,11.01,390.41,0.0,Standard
14.0,8.0,7.0,29.479042154445143,222.0,Yes,92.952166522427,373.0774700404476,Standard,High_spent_Medium_value_payments,37.0,64927.34,6.0,3.0,8.0,6.0,5402.611666666667,13.38,503.58,324.2315301037921,Good
49.0,18.0,8.0,24.65521347454893,136.0,Yes,216.430605955903,273.59198375343107,Bad,High_spent_Small_value_payments,24.0,47504.49,8.0,7.0,28.0,6.0,3760.7075,16.55,2515.23,146.04816029066598,Poor
33.0,26.0,6.0,34.20617680741379,1.0,Yes,184.66668560489933,302.66489119074544,Bad,Low_spent_Small_value_payments,27.0,33314.96,10.0,5.0,18.0,7.0,2955.2466666666664,16.82,3271.84,98.19308987102188,Poor
1.0,2.0,4.0,35.73493323648571,358.0,No,335.81774146447015,212.909824814026,Good,High_spent_Small_value_payments,34.0,33616.73,2.0,6.0,10.0,1.0,2828.394166666667,7.73,1267.26,24.111850388170648,Standard
18.0,15.0,5.0,32.768260693078936,197.0,Yes,78.40890530761551,523.1659791226227,Standard,High_spent_Large_value_payments,39.0,68470.86,7.0,4.0,12.0,5.0,5884.905,17.49,965.14,226.9156155697618,Standard
44.0,24.0,11.0,35.90626311272356,138.0,Yes,57.22138804317135,293.96612371810824,Bad,High_spent_Small_value_payments,25.0,19966.51,7.0,8.0,31.0,7.0,1768.875833333333,9.18,4820.33,75.70007157205377,Poor
5.0,12.0,8.0,38.48974298436424,116.0,Yes,68.94644753830552,557.1743900755454,Standard,High_spent_Large_value_payments,17.0,60860.10000000001,8.0,6.0,30.0,2.0,4803.675,17.09,2635.35,94.2466623861492,Poor
7.0,6.0,0.0,33.32101653274085,386.0,NM,71.71655295051674,342.3674840385693,Good,High_spent_Medium_value_payments,48.0,30804.39,2.0,5.0,3.0,4.0,2448.0325,0.54,884.38,80.71921301091392,Standard
12.0,10.0,3.0,41.3400461867838,214.0,No,95.49210278093668,492.6641301895565,Good,Low_spent_Small_value_payments,48.0,42940.26,3.0,7.0,2.0,1.0,3828.355,6.84,90.74,34.679267029506825,Standard
1.0,2.0,0.0,39.464798880725205,210.0,No,350.2165313259612,739.4425411101773,Good,High_spent_Medium_value_payments,36.0,131165.24,2.0,7.0,11.0,3.0,10746.436666666666,8.31,124.81,244.9845942305283,Standard
11.0,12.0,6.0,32.7536595975274,172.0,Yes,85.39011783092646,476.0596320606148,Standard,High_spent_Medium_value_payments,44.0,51552.60000000001,6.0,4.0,18.0,3.0,4413.05,18.86,1710.66,119.8552501084587,Standard
28.0,9.0,11.0,32.53688379268582,231.0,Yes,114.63276478302257,269.0915357124149,Standard,Low_spent_Small_value_payments,45.0,9654.91,6.0,3.0,15.0,2.0,1053.575833333333,8.23,968.34,11.63328283789586,Standard
15.0,25.0,7.0,38.24004973828437,180.0,Yes,34.924958183311546,294.04318415726243,Bad,Low_spent_Medium_value_payments,24.0,17277.78,9.0,8.0,19.0,9.0,1212.8149999999996,4.08,1774.51,72.31335765942605,Poor
