ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5139579,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23421,365243,1,0,0,0,,1.0,0
5045969,M,Y,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-9087,-1051,1,0,0,0,Laborers,3.0,0
5137052,M,Y,N,0,99000.0,Pensioner,Higher education,Married,House / apartment,-24189,365243,1,0,1,0,,2.0,0
5090678,F,N,N,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-12932,-309,1,1,1,0,Managers,4.0,0
5069381,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717,-1267,1,0,0,0,High skill tech staff,1.0,0
5089834,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0,0
5035943,F,Y,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10679,-1195,1,0,0,0,,1.0,0
5114092,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,0
5067500,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17956,-9363,1,0,0,0,Core staff,3.0,0
5069484,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17056,-10094,1,1,1,0,Core staff,2.0,0
5041689,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10397,-1037,1,0,0,0,Accountants,1.0,0
5024748,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,2.0,0
5091835,F,Y,Y,3,54000.0,Working,Secondary / secondary special,Married,House / apartment,-12475,-2057,1,0,0,0,Laborers,5.0,0
5025195,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-21109,-8555,1,0,0,0,Laborers,2.0,0
5095961,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16395,-7371,1,1,0,0,Managers,2.0,0
5066517,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19975,-10780,1,1,1,0,Laborers,2.0,0
5095501,F,N,Y,0,337500.0,State servant,Higher education,Married,House / apartment,-12797,-2318,1,0,0,0,Core staff,2.0,0
5048099,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14960,-2865,1,0,0,0,Laborers,2.0,0
5010093,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304,-1682,1,0,0,0,Laborers,2.0,0
5024288,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11270,-1889,1,0,0,1,Managers,2.0,0
5150068,F,N,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-11290,-625,1,1,0,1,Core staff,4.0,0
5096374,F,Y,N,0,207000.0,Working,Higher education,Married,House / apartment,-14761,-3718,1,1,1,0,HR staff,2.0,0
5067619,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-11429,-3165,1,1,0,0,,3.0,0
5024642,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,2.0,0
5114236,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16723,-712,1,1,0,0,Managers,2.0,1
5065807,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0
5085824,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,-21574,-1081,1,0,1,0,,2.0,0
5096278,F,N,N,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,-18168,-3931,1,1,1,0,,1.0,0
5045627,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-14400,-2512,1,0,0,0,Medicine staff,3.0,0
5026617,F,N,Y,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-17817,-4395,1,0,0,0,Laborers,2.0,0
5116094,M,Y,Y,0,337500.0,State servant,Secondary / secondary special,Married,House / apartment,-18806,-1204,1,0,0,0,Security staff,2.0,0
5010164,M,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2.0,0
5094927,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10324,-2438,1,0,0,0,Sales staff,1.0,0
5148863,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10042,-2177,1,0,0,0,Drivers,1.0,0
5009700,M,Y,N,0,1350000.0,Commercial associate,Higher education,Married,Municipal apartment,-12999,-1560,1,0,1,1,Managers,2.0,0
5090193,F,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14319,-774,1,1,0,0,Sales staff,2.0,0
5029437,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17402,-3153,1,0,1,0,Core staff,2.0,0
5092306,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18625,-3153,1,0,1,0,Laborers,2.0,0
5089364,F,N,N,0,202500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22361,365243,1,0,1,0,,1.0,0
5117755,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,0
5061513,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18767,-1842,1,0,0,0,Cleaning staff,2.0,0
5135431,M,Y,N,2,234000.0,State servant,Secondary / secondary special,Married,House / apartment,-10293,-3243,1,0,1,0,Laborers,4.0,0
5126194,M,N,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20770,-623,1,1,0,0,Cooking staff,2.0,0
5029726,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-9778,-2910,1,1,0,1,Core staff,3.0,0
5149220,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12488,-747,1,0,0,1,Laborers,2.0,0
5042192,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0,0
5062472,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,,1.0,0
5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-10669,-1495,1,0,0,0,,2.0,0
5089035,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-17508,-1648,1,0,0,0,Laborers,2.0,0
5026167,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-24166,365243,1,0,0,0,,2.0,0
5091165,F,Y,Y,0,256500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13821,-1071,1,0,0,1,Core staff,2.0,0
5035711,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-8955,-951,1,0,0,0,Sales staff,1.0,0
5066412,F,N,Y,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,-12665,-2593,1,0,0,0,Core staff,2.0,0
5023642,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14776,-2212,1,0,0,0,Drivers,4.0,1
5052898,M,Y,Y,0,139500.0,Commercial associate,Higher education,Married,House / apartment,-8723,-263,1,1,0,0,Managers,2.0,0
5104928,M,Y,Y,0,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21118,365243,1,0,0,0,,2.0,0
5062221,M,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12319,-1689,1,0,0,0,,1.0,0
5028800,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12563,-1025,1,0,0,0,Cooking staff,4.0,0
5041520,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,-16169,-855,1,1,1,0,,1.0,0
5150040,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,1,0,0,0,Drivers,1.0,0
5091611,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9393,-2757,1,1,1,0,Laborers,2.0,0
5148717,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13254,-2542,1,0,1,0,,2.0,0
5148465,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18984,-10821,1,0,0,0,Laborers,2.0,0
5061232,M,Y,Y,0,222750.0,Working,Higher education,Married,House / apartment,-16944,-1324,1,0,0,0,Drivers,2.0,0
5062593,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,-8972,-145,1,0,0,1,Core staff,3.0,0
5085857,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20369,365243,1,0,0,0,,2.0,0
5023554,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17686,-8756,1,0,0,0,Core staff,3.0,0
5050771,F,Y,N,1,180000.0,Commercial associate,Higher education,Civil marriage,With parents,-9704,-592,1,0,0,0,,3.0,0
5047691,F,N,Y,3,103500.0,Working,Secondary / secondary special,Married,House / apartment,-15491,-2957,1,0,0,0,Cleaning staff,5.0,0
5024272,M,Y,Y,2,315000.0,Working,Higher education,Married,House / apartment,-16856,-1373,1,0,0,0,Core staff,4.0,0
5114303,F,N,N,1,54000.0,Pensioner,Lower secondary,Married,House / apartment,-12129,365243,1,0,0,0,,3.0,0
5105165,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238,-2187,1,1,1,0,Managers,4.0,0
5125666,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,0
5125129,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17279,-195,1,1,1,0,Accountants,2.0,0
5112806,M,Y,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16666,-4469,1,0,1,0,Laborers,3.0,0
5125468,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,0
5009854,M,Y,N,0,360000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-10276,-556,1,1,1,0,Drivers,1.0,0
5125956,F,N,Y,0,166500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16068,-2722,1,0,1,0,Laborers,1.0,0
5089713,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984,-4662,1,0,1,0,,2.0,0
5100437,F,N,N,4,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13015,-1375,1,1,1,0,,6.0,0
5069473,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,-13600,-5711,1,0,1,0,Core staff,4.0,0
5023122,F,Y,N,0,328500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,2.0,0
5066513,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17538,-7676,1,0,1,0,Private service staff,1.0,0
5089786,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,With parents,-16047,-1405,1,0,0,0,Sales staff,2.0,0
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675,-1328,1,0,0,0,Drivers,3.0,0
5022732,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21289,365243,1,0,0,0,,2.0,0
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20577,-13010,1,1,0,0,Core staff,1.0,0
5149535,F,N,Y,0,130500.0,State servant,Secondary / secondary special,Married,House / apartment,-12676,-3455,1,0,0,0,Core staff,2.0,0
5089264,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18799,-1466,1,1,0,0,Cleaning staff,1.0,0
5143536,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0
5126193,M,N,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20770,-623,1,1,0,0,Cooking staff,2.0,0
5033917,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13015,-3647,1,0,0,0,,2.0,0
5126079,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-14887,-2599,1,0,0,0,Managers,3.0,0
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12360,-385,1,0,0,1,Laborers,1.0,0
5111062,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17401,-3099,1,0,1,0,,2.0,0
5089222,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14017,-6488,1,1,1,0,Medicine staff,3.0,0
5062122,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,With parents,-19523,-259,1,0,0,0,,1.0,0
5036404,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13686,-1256,1,0,0,0,Cooking staff,2.0,0
5067371,F,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9130,-1390,1,0,1,0,Core staff,1.0,0
5094962,F,N,Y,0,112500.0,Pensioner,Higher education,Single / not married,House / apartment,-21775,365243,1,0,0,0,,1.0,0
5092096,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14953,-1812,1,1,0,0,Sales staff,2.0,0
5028422,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17834,-1330,1,0,0,0,Medicine staff,2.0,0
5061441,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-21271,-14473,1,0,0,1,High skill tech staff,3.0,0
5009617,M,Y,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17367,365243,1,0,0,0,,2.0,0
5085961,M,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-12394,-381,1,0,0,0,Laborers,2.0,0
5132658,F,Y,Y,1,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11062,-134,1,0,1,0,Accountants,3.0,0
5126851,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12415,-3667,1,0,1,0,Core staff,3.0,0
5126256,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17892,-470,1,0,1,0,Sales staff,2.0,0
5117461,F,Y,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-11675,-3779,1,1,0,0,Sales staff,3.0,0
5010116,F,Y,Y,0,202500.0,Pensioner,Higher education,Widow,House / apartment,-21269,365243,1,0,0,1,,1.0,0
5053866,F,N,N,1,157500.0,Working,Higher education,Married,House / apartment,-13167,-1641,1,0,0,0,Sales staff,3.0,0
5090615,F,Y,N,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22143,365243,1,0,1,0,,2.0,0
5042096,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-14349,-4082,1,0,1,0,,2.0,0
5097117,F,Y,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-18110,-2074,1,0,0,0,Managers,2.0,0
5079073,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15569,-1639,1,1,0,0,Core staff,2.0,0
5095137,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-21523,365243,1,0,1,0,,2.0,0
5041721,F,N,Y,0,202500.0,State servant,Higher education,Married,House / apartment,-11158,-640,1,0,1,0,High skill tech staff,2.0,0
5112716,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14701,-4135,1,0,0,0,High skill tech staff,3.0,0
5125701,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,0
5115857,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15649,-8412,1,1,1,0,Medicine staff,2.0,0
5091850,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,With parents,-11942,-3638,1,0,1,0,Sales staff,3.0,0
5132959,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-12676,-1350,1,0,0,0,Waiters/barmen staff,2.0,0
5091852,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10686,-3457,1,0,0,0,Laborers,3.0,0
5048421,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19881,-8405,1,0,1,0,Accountants,1.0,0
5142380,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,-8466,-483,1,1,0,0,Core staff,2.0,0
5115510,F,N,N,1,81000.0,Working,Secondary / secondary special,Married,With parents,-12812,-3389,1,1,1,0,Core staff,3.0,0
5009420,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,1,1,1,0,Core staff,1.0,0
5089149,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-14228,-5330,1,0,1,0,,2.0,0
5037050,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,-13261,-3596,1,0,0,0,Core staff,3.0,0
5143063,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,-10014,-592,1,1,1,0,Core staff,2.0,0
5096822,F,N,Y,0,315000.0,Commercial associate,Higher education,Separated,House / apartment,-17752,-2380,1,1,1,0,Accountants,1.0,0
5033985,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19578,-5388,1,1,1,0,Accountants,2.0,0
5105678,F,N,N,1,135000.0,Working,Higher education,Married,With parents,-10263,-583,1,0,0,0,Secretaries,3.0,0
5033468,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13729,-1146,1,0,0,0,,1.0,0
5069258,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12821,-931,1,0,1,1,Laborers,3.0,0
5113926,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478,365243,1,0,0,0,,1.0,0
5028737,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,Managers,2.0,0
5091607,M,N,N,0,90000.0,Commercial associate,Higher education,Single / not married,With parents,-9302,-1722,1,1,0,0,Drivers,1.0,0
5092049,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11598,-2330,1,0,0,0,,3.0,0
5096908,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22783,365243,1,0,1,0,,2.0,0
5036620,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11908,-596,1,1,1,0,Laborers,2.0,0
5100368,F,N,N,1,72000.0,Working,Secondary / secondary special,Married,House / apartment,-10731,-2591,1,0,0,0,Medicine staff,3.0,0
5085810,F,Y,Y,0,315000.0,State servant,Higher education,Married,House / apartment,-19571,-1081,1,0,0,1,Drivers,2.0,0
5024200,F,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13669,-428,1,0,1,0,Managers,4.0,0
5090779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-21646,-1283,1,1,1,0,Cleaning staff,1.0,0
5041865,F,N,N,0,202500.0,Commercial associate,Higher education,Widow,House / apartment,-19932,-6608,1,1,1,0,,1.0,0
5096839,F,N,Y,0,94500.0,Pensioner,Higher education,Single / not married,House / apartment,-22481,365243,1,0,0,0,,1.0,0
5142481,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312,-1199,1,0,0,0,Core staff,4.0,0
5022963,F,Y,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12928,-1313,1,0,0,0,Accountants,5.0,0
5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-16182,-3163,1,0,1,0,Managers,2.0,0
5028918,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202,-1787,1,0,0,0,Sales staff,2.0,0
